,CH2
Second,Volt
-3.61974e-04,-8.00e-02, 
-3.59974e-04,-1.60e-01, 
-3.57974e-04,1.06e+01, 
-3.55974e-04,1.06e+01, 
-3.53974e-04,-1.60e-01, 
-3.51974e-04,-8.00e-02, 
-3.49974e-04,-1.60e-01, 
-3.47974e-04,-1.60e-01, 
-3.45974e-04,1.06e+01, 
-3.43974e-04,-1.60e-01, 
-3.41974e-04,-8.00e-02, 
-3.39974e-04,-1.60e-01, 
-3.37974e-04,1.06e+01, 
-3.35974e-04,1.06e+01, 
-3.33974e-04,-1.60e-01, 
-3.31974e-04,-8.00e-02, 
-3.29974e-04,-1.60e-01, 
-3.27974e-04,-1.60e-01, 
-3.25974e-04,1.06e+01, 
-3.23974e-04,-8.00e-02, 
-3.21974e-04,-1.60e-01, 
-3.19974e-04,-1.60e-01, 
-3.17974e-04,-1.60e-01, 
-3.15974e-04,1.06e+01, 
-3.13974e-04,-1.60e-01, 
-3.11974e-04,-1.60e-01, 
-3.09974e-04,-8.00e-02, 
-3.07974e-04,-1.60e-01, 
-3.05974e-04,1.06e+01, 
-3.03974e-04,1.06e+01, 
-3.01974e-04,-1.60e-01, 
-2.99974e-04,-1.60e-01, 
-2.97974e-04,-1.60e-01, 
-2.95974e-04,-1.60e-01, 
-2.93974e-04,1.06e+01, 
-2.91974e-04,-1.60e-01, 
-2.89974e-04,-8.00e-02, 
-2.87974e-04,-1.60e-01, 
-2.85974e-04,1.02e+01, 
-2.83974e-04,1.06e+01, 
-2.81974e-04,-1.60e-01, 
-2.79974e-04,-1.60e-01, 
-2.77974e-04,-8.00e-02, 
-2.75974e-04,-1.60e-01, 
-2.73974e-04,1.06e+01, 
-2.71974e-04,1.06e+01, 
-2.69974e-04,-1.60e-01, 
-2.67974e-04,-8.00e-02, 
-2.65974e-04,-1.60e-01, 
-2.63974e-04,-1.60e-01, 
-2.61974e-04,1.06e+01, 
-2.59974e-04,-1.60e-01, 
-2.57974e-04,-8.00e-02, 
-2.55974e-04,-1.60e-01, 
-2.53974e-04,1.06e+01, 
-2.51974e-04,1.06e+01, 
-2.49974e-04,-1.60e-01, 
-2.47974e-04,-8.00e-02, 
-2.45974e-04,-1.60e-01, 
-2.43974e-04,-1.60e-01, 
-2.41974e-04,1.06e+01, 
-2.39974e-04,-8.00e-02, 
-2.37974e-04,-1.60e-01, 
-2.35974e-04,-1.60e-01, 
-2.33974e-04,-8.00e-02, 
-2.31974e-04,-1.60e-01, 
-2.29974e-04,1.06e+01, 
-2.27974e-04,-1.60e-01, 
-2.25974e-04,-8.00e-02, 
-2.23974e-04,-1.60e-01, 
-2.21974e-04,1.06e+01, 
-2.19974e-04,1.06e+01, 
-2.17974e-04,-1.60e-01, 
-2.15974e-04,-8.00e-02, 
-2.13974e-04,-1.60e-01, 
-2.11974e-04,-1.60e-01, 
-2.09974e-04,1.06e+01, 
-2.07974e-04,-1.60e-01, 
-2.05974e-04,-8.00e-02, 
-2.03974e-04,-1.60e-01, 
-2.01974e-04,-1.60e-01, 
-1.99974e-04,1.06e+01, 
-1.97974e-04,-1.60e-01, 
-1.95974e-04,-1.60e-01, 
-1.93974e-04,-8.00e-02, 
-1.91974e-04,-1.60e-01, 
-1.89974e-04,1.06e+01, 
-1.87974e-04,1.06e+01, 
-1.85974e-04,-1.60e-01, 
-1.83974e-04,-1.60e-01, 
-1.81974e-04,-1.60e-01, 
-1.79974e-04,-1.60e-01, 
-1.77974e-04,1.06e+01, 
-1.75974e-04,-1.60e-01, 
-1.73974e-04,-8.00e-02, 
-1.71974e-04,-1.60e-01, 
-1.69974e-04,1.06e+01, 
-1.67974e-04,1.06e+01, 
-1.65974e-04,-1.60e-01, 
-1.63974e-04,-1.60e-01, 
-1.61974e-04,-8.00e-02, 
-1.59974e-04,-1.60e-01, 
-1.57974e-04,1.06e+01, 
-1.55974e-04,-8.00e-02, 
-1.53974e-04,-1.60e-01, 
-1.51974e-04,-8.00e-02, 
-1.49974e-04,-1.60e-01, 
-1.47974e-04,1.06e+01, 
-1.45974e-04,-1.60e-01, 
-1.43974e-04,-1.60e-01, 
-1.41974e-04,-8.00e-02, 
-1.39974e-04,-1.60e-01, 
-1.37974e-04,1.06e+01, 
-1.35974e-04,1.06e+01, 
-1.33974e-04,-1.60e-01, 
-1.31974e-04,-1.60e-01, 
-1.29974e-04,-8.00e-02, 
-1.27974e-04,-1.60e-01, 
-1.25974e-04,1.06e+01, 
-1.23974e-04,-1.60e-01, 
-1.21974e-04,-8.00e-02, 
-1.19974e-04,-1.60e-01, 
-1.17974e-04,-8.00e-02, 
-1.15974e-04,1.06e+01, 
-1.13974e-04,-1.60e-01, 
-1.11974e-04,-1.60e-01, 
-1.09974e-04,-8.00e-02, 
-1.07974e-04,-1.60e-01, 
-1.05974e-04,1.06e+01, 
-1.03974e-04,1.06e+01, 
-1.01974e-04,-1.60e-01, 
-9.99744e-05,-8.00e-02, 
-9.79744e-05,-1.60e-01, 
-9.59744e-05,-1.60e-01, 
-9.39744e-05,1.06e+01, 
-9.19744e-05,-1.60e-01, 
-8.99744e-05,-8.00e-02, 
-8.79744e-05,-1.60e-01, 
-8.59744e-05,1.06e+01, 
-8.39744e-05,1.06e+01, 
-8.19744e-05,-1.60e-01, 
-7.99744e-05,-8.00e-02, 
-7.79744e-05,-1.60e-01, 
-7.59744e-05,-1.60e-01, 
-7.39744e-05,1.06e+01, 
-7.19744e-05,1.06e+01, 
-6.99744e-05,-1.60e-01, 
-6.79744e-05,-1.60e-01, 
-6.59744e-05,-1.60e-01, 
-6.39744e-05,-1.60e-01, 
-6.19744e-05,1.06e+01, 
-5.99744e-05,-1.60e-01, 
-5.79744e-05,-8.00e-02, 
-5.59744e-05,-1.60e-01, 
-5.39744e-05,1.06e+01, 
-5.19744e-05,1.06e+01, 
-4.99744e-05,-1.60e-01, 
-4.79744e-05,-8.00e-02, 
-4.59744e-05,-1.60e-01, 
-4.39744e-05,-1.60e-01, 
-4.19744e-05,1.06e+01, 
-3.99744e-05,-8.00e-02, 
-3.79744e-05,-1.60e-01, 
-3.59744e-05,-1.60e-01, 
-3.39744e-05,-8.00e-02, 
-3.19744e-05,1.06e+01, 
-2.99744e-05,-1.60e-01, 
-2.79744e-05,-1.60e-01, 
-2.59744e-05,-8.00e-02, 
-2.39744e-05,-1.60e-01, 
-2.19744e-05,1.06e+01, 
-1.99744e-05,1.06e+01, 
-1.79744e-05,-1.60e-01, 
-1.59744e-05,-8.00e-02, 
-1.39744e-05,-1.60e-01, 
-1.19744e-05,-1.60e-01, 
-9.97440e-06,1.06e+01, 
-7.97440e-06,-1.60e-01, 
-5.97440e-06,-8.00e-02, 
-3.97440e-06,-1.60e-01, 
-1.97440e-06,1.05e+01, 
2.56000e-08,1.06e+01, 
2.02560e-06,-1.60e-01, 
4.02560e-06,-1.60e-01, 
6.02560e-06,-8.00e-02, 
8.02560e-06,-1.60e-01, 
1.00256e-05,1.06e+01, 
1.20256e-05,1.06e+01, 
1.40256e-05,-1.60e-01, 
1.60256e-05,-1.60e-01, 
1.80256e-05,-1.60e-01, 
2.00256e-05,-1.60e-01, 
2.20256e-05,1.06e+01, 
2.40256e-05,-1.60e-01, 
2.60256e-05,-8.00e-02, 
2.80256e-05,-1.60e-01, 
3.00256e-05,1.06e+01, 
3.20256e-05,1.06e+01, 
3.40256e-05,-1.60e-01, 
3.60256e-05,-8.00e-02, 
3.80256e-05,-1.60e-01, 
4.00256e-05,-1.60e-01, 
4.20256e-05,1.06e+01, 
4.40256e-05,-1.60e-01, 
4.60256e-05,-1.60e-01, 
4.80256e-05,-1.60e-01, 
5.00256e-05,-1.60e-01, 
5.20256e-05,-1.60e-01, 
5.40256e-05,1.06e+01, 
5.60256e-05,-1.60e-01, 
5.80256e-05,-8.00e-02, 
6.00256e-05,-1.60e-01, 
6.20256e-05,1.06e+01, 
6.40256e-05,1.06e+01, 
6.60256e-05,-1.60e-01, 
6.80256e-05,-8.00e-02, 
7.00256e-05,-1.60e-01, 
7.20256e-05,-1.60e-01, 
7.40256e-05,1.06e+01, 
7.60256e-05,-1.60e-01, 
7.80256e-05,-8.00e-02, 
8.00256e-05,-1.60e-01, 
8.20256e-05,-8.00e-02, 
8.40256e-05,1.06e+01, 
8.60256e-05,-1.60e-01, 
8.80256e-05,-1.60e-01, 
9.00256e-05,-8.00e-02, 
9.20256e-05,-1.60e-01, 
9.40256e-05,1.06e+01, 
9.60256e-05,1.06e+01, 
9.80256e-05,-1.60e-01, 
1.00026e-04,-1.60e-01, 
1.02026e-04,-1.60e-01, 
1.04026e-04,-1.60e-01, 
1.06026e-04,1.06e+01, 
1.08026e-04,-1.60e-01, 
1.10026e-04,-8.00e-02, 
1.12026e-04,-1.60e-01, 
1.14026e-04,1.06e+01, 
1.16026e-04,1.06e+01, 
1.18026e-04,-1.60e-01, 
1.20026e-04,-8.00e-02, 
1.22026e-04,-1.60e-01, 
1.24026e-04,-1.60e-01, 
1.26026e-04,1.06e+01, 
1.28026e-04,0.00e+00, 
1.30026e-04,-1.60e-01, 
1.32026e-04,-1.60e-01, 
1.34026e-04,-1.60e-01, 
1.36026e-04,-1.60e-01, 
1.38026e-04,1.06e+01, 
1.40026e-04,-1.60e-01, 
1.42026e-04,-8.00e-02, 
1.44026e-04,-1.60e-01, 
1.46026e-04,1.06e+01, 
1.48026e-04,1.06e+01, 
1.50026e-04,-1.60e-01, 
1.52026e-04,-1.60e-01, 
1.54026e-04,-8.00e-02, 
1.56026e-04,-1.60e-01, 
1.58026e-04,1.06e+01, 
1.60026e-04,-1.60e-01, 
1.62026e-04,-8.00e-02, 
1.64026e-04,-1.60e-01, 
1.66026e-04,-8.00e-02, 
1.68026e-04,1.06e+01, 
1.70026e-04,-1.60e-01, 
1.72026e-04,-1.60e-01, 
1.74026e-04,-8.00e-02, 
1.76026e-04,-1.60e-01, 
1.78026e-04,1.06e+01, 
1.80026e-04,1.06e+01, 
1.82026e-04,-1.60e-01, 
1.84026e-04,-8.00e-02, 
1.86026e-04,-1.60e-01, 
1.88026e-04,-1.60e-01, 
1.90026e-04,1.06e+01, 
1.92026e-04,-1.60e-01, 
1.94026e-04,-8.00e-02, 
1.96026e-04,-1.60e-01, 
1.98026e-04,1.06e+01, 
2.00026e-04,1.06e+01, 
2.02026e-04,-1.60e-01, 
2.04026e-04,-1.60e-01, 
2.06026e-04,-8.00e-02, 
2.08026e-04,-1.60e-01, 
2.10026e-04,1.06e+01, 
2.12026e-04,1.06e+01, 
2.14026e-04,-1.60e-01, 
2.16026e-04,-8.00e-02, 
2.18026e-04,-1.60e-01, 
2.20026e-04,-1.60e-01, 
2.22026e-04,1.06e+01, 
2.24026e-04,-1.60e-01, 
2.26026e-04,-8.00e-02, 
2.28026e-04,-1.60e-01, 
2.30026e-04,1.06e+01, 
2.32026e-04,1.06e+01, 
2.34026e-04,-1.60e-01, 
2.36026e-04,-8.00e-02, 
2.38026e-04,-1.60e-01, 
2.40026e-04,-1.60e-01, 
2.42026e-04,1.06e+01, 
2.44026e-04,-1.60e-01, 
2.46026e-04,-8.00e-02, 
2.48026e-04,-1.60e-01, 
2.50026e-04,-1.60e-01, 
2.52026e-04,1.06e+01, 
2.54026e-04,-1.60e-01, 
2.56026e-04,-1.60e-01, 
2.58026e-04,-8.00e-02, 
2.60026e-04,-1.60e-01, 
2.62026e-04,1.06e+01, 
2.64026e-04,1.06e+01, 
2.66026e-04,-1.60e-01, 
2.68026e-04,-1.60e-01, 
2.70026e-04,-8.00e-02, 
2.72026e-04,-1.60e-01, 
2.74026e-04,1.06e+01, 
2.76026e-04,-1.60e-01, 
2.78026e-04,-8.00e-02, 
2.80026e-04,-1.60e-01, 
2.82026e-04,1.04e+01, 
2.84026e-04,1.06e+01, 
2.86026e-04,-1.60e-01, 
2.88026e-04,-1.60e-01, 
2.90026e-04,-8.00e-02, 
2.92026e-04,-1.60e-01, 
2.94026e-04,1.06e+01, 
2.96026e-04,1.06e+01, 
2.98026e-04,-1.60e-01, 
3.00026e-04,-1.60e-01, 
3.02026e-04,-8.00e-02, 
3.04026e-04,-1.60e-01, 
3.06026e-04,1.06e+01, 
3.08026e-04,-1.60e-01, 
3.10026e-04,-8.00e-02, 
3.12026e-04,-1.60e-01, 
3.14026e-04,1.06e+01, 
3.16026e-04,1.06e+01, 
3.18026e-04,-1.60e-01, 
3.20026e-04,-8.00e-02, 
3.22026e-04,-1.60e-01, 
3.24026e-04,-1.60e-01, 
3.26026e-04,1.06e+01, 
3.28026e-04,-8.00e-02, 
3.30026e-04,-1.60e-01, 
3.32026e-04,-1.60e-01, 
3.34026e-04,-1.60e-01, 
3.36026e-04,-1.60e-01, 
3.38026e-04,1.06e+01, 
3.40026e-04,-1.60e-01, 
3.42026e-04,-8.00e-02, 
3.44026e-04,-1.60e-01, 
3.46026e-04,1.06e+01, 
3.48026e-04,1.06e+01, 
3.50026e-04,-1.60e-01, 
3.52026e-04,-8.00e-02, 
3.54026e-04,-1.60e-01, 
3.56026e-04,-1.60e-01, 
3.58026e-04,1.06e+01, 
3.60026e-04,-1.60e-01, 
3.62026e-04,-8.00e-02, 
3.64026e-04,-1.60e-01, 
3.66026e-04,-1.60e-01, 
3.68026e-04,1.06e+01, 
3.70026e-04,-1.60e-01, 
3.72026e-04,-1.60e-01, 
3.74026e-04,-8.00e-02, 
3.76026e-04,-1.60e-01, 
3.78026e-04,1.06e+01, 
3.80026e-04,1.06e+01, 
3.82026e-04,-1.60e-01, 
3.84026e-04,-1.60e-01, 
3.86026e-04,-1.60e-01, 
3.88026e-04,-1.60e-01, 
3.90026e-04,1.06e+01, 
3.92026e-04,-1.60e-01, 
3.94026e-04,-8.00e-02, 
3.96026e-04,-1.60e-01, 
3.98026e-04,1.06e+01, 
4.00026e-04,1.06e+01, 
4.02026e-04,-1.60e-01, 
4.04026e-04,-8.00e-02, 
4.06026e-04,-1.60e-01, 
4.08026e-04,-1.60e-01, 
4.10026e-04,1.06e+01, 
4.12026e-04,1.60e-01, 
4.14026e-04,-1.60e-01, 
4.16026e-04,-8.00e-02, 
4.18026e-04,-1.60e-01, 
4.20026e-04,-1.60e-01, 
4.22026e-04,1.06e+01, 
4.24026e-04,-1.60e-01, 
4.26026e-04,-8.00e-02, 
4.28026e-04,-1.60e-01, 
4.30026e-04,1.06e+01, 
4.32026e-04,1.06e+01, 
4.34026e-04,-1.60e-01, 
4.36026e-04,-8.00e-02, 
4.38026e-04,-1.60e-01, 
4.40026e-04,-1.60e-01, 
4.42026e-04,1.06e+01, 
4.44026e-04,-1.60e-01, 
4.46026e-04,-8.00e-02, 
4.48026e-04,-1.60e-01, 
4.50026e-04,-8.00e-02, 
4.52026e-04,1.06e+01, 
4.54026e-04,-1.60e-01, 
4.56026e-04,-1.60e-01, 
4.58026e-04,-8.00e-02, 
4.60026e-04,-1.60e-01, 
4.62026e-04,1.06e+01, 
4.64026e-04,1.06e+01, 
4.66026e-04,-1.60e-01, 
4.68026e-04,-8.00e-02, 
4.70026e-04,-1.60e-01, 
4.72026e-04,-1.60e-01, 
4.74026e-04,1.06e+01, 
4.76026e-04,-1.60e-01, 
4.78026e-04,-8.00e-02, 
4.80026e-04,-1.60e-01, 
4.82026e-04,1.06e+01, 
4.84026e-04,1.06e+01, 
4.86026e-04,-1.60e-01, 
4.88026e-04,-8.00e-02, 
4.90026e-04,-1.60e-01, 
4.92026e-04,-1.60e-01, 
4.94026e-04,1.06e+01, 
4.96026e-04,1.06e+01, 
4.98026e-04,-1.60e-01, 
5.00026e-04,-1.60e-01, 
5.02026e-04,-8.00e-02, 
5.04026e-04,-1.60e-01, 
5.06026e-04,1.06e+01, 
5.08026e-04,-1.60e-01, 
5.10026e-04,-8.00e-02, 
5.12026e-04,-1.60e-01, 
5.14026e-04,1.06e+01, 
5.16026e-04,1.06e+01, 
5.18026e-04,-1.60e-01, 
5.20026e-04,-8.00e-02, 
5.22026e-04,-1.60e-01, 
5.24026e-04,-1.60e-01, 
5.26026e-04,1.06e+01, 
5.28026e-04,-8.00e-02, 
5.30026e-04,-1.60e-01, 
5.32026e-04,-1.60e-01, 
5.34026e-04,-1.60e-01, 
5.36026e-04,1.06e+01, 
5.38026e-04,-1.60e-01, 
5.40026e-04,-1.60e-01, 
5.42026e-04,-8.00e-02, 
5.44026e-04,-1.60e-01, 
5.46026e-04,1.06e+01, 
5.48026e-04,1.06e+01, 
5.50026e-04,-1.60e-01, 
5.52026e-04,-1.60e-01, 
5.54026e-04,-8.00e-02, 
5.56026e-04,-1.60e-01, 
5.58026e-04,1.06e+01, 
5.60026e-04,-1.60e-01, 
5.62026e-04,-8.00e-02, 
5.64026e-04,-1.60e-01, 
5.66026e-04,1.01e+01, 
5.68026e-04,1.06e+01, 
5.70026e-04,-1.60e-01, 
5.72026e-04,-1.60e-01, 
5.74026e-04,-8.00e-02, 
5.76026e-04,-1.60e-01, 
5.78026e-04,1.06e+01, 
5.80026e-04,1.06e+01, 
5.82026e-04,-1.60e-01, 
5.84026e-04,-8.00e-02, 
5.86026e-04,-1.60e-01, 
5.88026e-04,-1.60e-01, 
5.90026e-04,1.06e+01, 
5.92026e-04,-1.60e-01, 
5.94026e-04,-8.00e-02, 
5.96026e-04,-1.60e-01, 
5.98026e-04,1.06e+01, 
