,CH2
Second,Volt
8.90000e-09,1.60e-01, 
9.00000e-09,1.60e-01, 
9.10000e-09,1.60e-01, 
9.20000e-09,8.00e-02, 
9.30000e-09,1.60e-01, 
9.40000e-09,1.60e-01, 
9.50000e-09,1.60e-01, 
9.60000e-09,1.60e-01, 
9.70000e-09,1.60e-01, 
9.80000e-09,2.40e-01, 
9.90000e-09,2.40e-01, 
1.00000e-08,2.40e-01, 
1.01000e-08,2.40e-01, 
1.02000e-08,2.40e-01, 
1.03000e-08,3.20e-01, 
1.04000e-08,3.20e-01, 
1.05000e-08,4.00e-01, 
1.06000e-08,4.00e-01, 
1.07000e-08,4.00e-01, 
1.08000e-08,4.00e-01, 
1.09000e-08,4.00e-01, 
1.10000e-08,4.00e-01, 
1.11000e-08,4.00e-01, 
1.12000e-08,4.00e-01, 
1.13000e-08,4.80e-01, 
1.14000e-08,4.80e-01, 
1.15000e-08,5.60e-01, 
1.16000e-08,5.60e-01, 
1.17000e-08,5.60e-01, 
1.18000e-08,5.60e-01, 
1.19000e-08,5.60e-01, 
1.20000e-08,5.60e-01, 
1.21000e-08,5.60e-01, 
1.22000e-08,5.60e-01, 
1.23000e-08,5.60e-01, 
1.24000e-08,5.60e-01, 
1.25000e-08,5.60e-01, 
1.26000e-08,5.60e-01, 
1.27000e-08,4.80e-01, 
1.28000e-08,5.60e-01, 
1.29000e-08,5.60e-01, 
1.30000e-08,5.60e-01, 
1.31000e-08,5.60e-01, 
1.32000e-08,5.60e-01, 
1.33000e-08,5.60e-01, 
1.34000e-08,5.60e-01, 
1.35000e-08,5.60e-01, 
1.36000e-08,5.60e-01, 
1.37000e-08,5.60e-01, 
1.38000e-08,5.60e-01, 
1.39000e-08,5.60e-01, 
1.40000e-08,5.60e-01, 
1.41000e-08,5.60e-01, 
1.42000e-08,4.80e-01, 
1.43000e-08,4.80e-01, 
1.44000e-08,4.80e-01, 
1.45000e-08,4.80e-01, 
1.46000e-08,4.80e-01, 
1.47000e-08,4.80e-01, 
1.48000e-08,4.80e-01, 
1.49000e-08,4.80e-01, 
1.50000e-08,4.80e-01, 
1.51000e-08,4.80e-01, 
1.52000e-08,4.80e-01, 
1.53000e-08,5.60e-01, 
1.54000e-08,5.60e-01, 
1.55000e-08,5.60e-01, 
1.56000e-08,5.60e-01, 
1.57000e-08,5.60e-01, 
1.58000e-08,6.40e-01, 
1.59000e-08,6.40e-01, 
1.60000e-08,7.20e-01, 
1.61000e-08,7.20e-01, 
1.62000e-08,7.20e-01, 
1.63000e-08,7.20e-01, 
1.64000e-08,7.20e-01, 
1.65000e-08,7.20e-01, 
1.66000e-08,7.20e-01, 
1.67000e-08,7.20e-01, 
1.68000e-08,7.20e-01, 
1.69000e-08,7.20e-01, 
1.70000e-08,7.20e-01, 
1.71000e-08,7.20e-01, 
1.72000e-08,7.20e-01, 
1.73000e-08,8.00e-01, 
1.74000e-08,8.00e-01, 
1.75000e-08,8.00e-01, 
1.76000e-08,8.00e-01, 
1.77000e-08,8.00e-01, 
1.78000e-08,8.00e-01, 
1.79000e-08,8.00e-01, 
1.80000e-08,8.00e-01, 
1.81000e-08,8.00e-01, 
1.82000e-08,8.00e-01, 
1.83000e-08,8.00e-01, 
1.84000e-08,8.00e-01, 
1.85000e-08,8.00e-01, 
1.86000e-08,8.00e-01, 
1.87000e-08,7.20e-01, 
1.88000e-08,7.20e-01, 
1.89000e-08,7.20e-01, 
1.90000e-08,7.20e-01, 
1.91000e-08,7.20e-01, 
1.92000e-08,7.20e-01, 
1.93000e-08,8.00e-01, 
1.94000e-08,8.00e-01, 
1.95000e-08,8.00e-01, 
1.96000e-08,8.00e-01, 
1.97000e-08,8.00e-01, 
1.98000e-08,8.80e-01, 
1.99000e-08,8.80e-01, 
2.00000e-08,8.80e-01, 
2.01000e-08,8.80e-01, 
2.02000e-08,8.80e-01, 
2.03000e-08,9.60e-01, 
2.04000e-08,9.60e-01, 
2.05000e-08,9.60e-01, 
2.06000e-08,9.60e-01, 
2.07000e-08,9.60e-01, 
2.08000e-08,9.60e-01, 
2.09000e-08,9.60e-01, 
2.10000e-08,9.60e-01, 
2.11000e-08,9.60e-01, 
2.12000e-08,8.80e-01, 
2.13000e-08,8.80e-01, 
2.14000e-08,8.80e-01, 
2.15000e-08,8.80e-01, 
2.16000e-08,8.80e-01, 
2.17000e-08,8.80e-01, 
2.18000e-08,8.80e-01, 
2.19000e-08,8.80e-01, 
2.20000e-08,8.80e-01, 
2.21000e-08,8.80e-01, 
2.22000e-08,8.80e-01, 
2.23000e-08,8.80e-01, 
2.24000e-08,8.80e-01, 
2.25000e-08,8.80e-01, 
2.26000e-08,8.80e-01, 
2.27000e-08,8.80e-01, 
2.28000e-08,9.60e-01, 
2.29000e-08,9.60e-01, 
2.30000e-08,9.60e-01, 
2.31000e-08,9.60e-01, 
2.32000e-08,9.60e-01, 
2.33000e-08,9.60e-01, 
2.34000e-08,9.60e-01, 
2.35000e-08,9.60e-01, 
2.36000e-08,9.60e-01, 
2.37000e-08,9.60e-01, 
2.38000e-08,1.04e+00, 
2.39000e-08,1.04e+00, 
2.40000e-08,1.12e+00, 
2.41000e-08,1.12e+00, 
2.42000e-08,1.12e+00, 
2.43000e-08,1.20e+00, 
2.44000e-08,1.20e+00, 
2.45000e-08,1.20e+00, 
2.46000e-08,1.20e+00, 
2.47000e-08,1.20e+00, 
2.48000e-08,1.20e+00, 
2.49000e-08,1.20e+00, 
2.50000e-08,1.20e+00, 
2.51000e-08,1.20e+00, 
2.52000e-08,1.20e+00, 
2.53000e-08,1.28e+00, 
2.54000e-08,1.28e+00, 
2.55000e-08,1.28e+00, 
2.56000e-08,1.28e+00, 
2.57000e-08,1.28e+00, 
2.58000e-08,1.28e+00, 
2.59000e-08,1.28e+00, 
2.60000e-08,1.28e+00, 
2.61000e-08,1.28e+00, 
2.62000e-08,1.20e+00, 
2.63000e-08,1.20e+00, 
2.64000e-08,1.20e+00, 
2.65000e-08,1.20e+00, 
2.66000e-08,1.20e+00, 
2.67000e-08,1.20e+00, 
2.68000e-08,1.20e+00, 
2.69000e-08,1.20e+00, 
2.70000e-08,1.20e+00, 
2.71000e-08,1.20e+00, 
2.72000e-08,1.12e+00, 
2.73000e-08,1.20e+00, 
2.74000e-08,1.20e+00, 
2.75000e-08,1.20e+00, 
2.76000e-08,1.20e+00, 
2.77000e-08,1.20e+00, 
2.78000e-08,1.28e+00, 
2.79000e-08,1.28e+00, 
2.80000e-08,1.28e+00, 
2.81000e-08,1.28e+00, 
2.82000e-08,1.28e+00, 
2.83000e-08,1.28e+00, 
2.84000e-08,1.28e+00, 
2.85000e-08,1.28e+00, 
2.86000e-08,1.28e+00, 
2.87000e-08,1.28e+00, 
2.88000e-08,1.28e+00, 
2.89000e-08,1.28e+00, 
2.90000e-08,1.28e+00, 
2.91000e-08,1.28e+00, 
2.92000e-08,1.28e+00, 
2.93000e-08,1.36e+00, 
2.94000e-08,1.36e+00, 
2.95000e-08,1.36e+00, 
2.96000e-08,1.36e+00, 
2.97000e-08,1.36e+00, 
2.98000e-08,1.36e+00, 
2.99000e-08,1.36e+00, 
3.00000e-08,1.36e+00, 
3.01000e-08,1.36e+00, 
3.02000e-08,1.36e+00, 
3.03000e-08,1.36e+00, 
3.04000e-08,1.36e+00, 
3.05000e-08,1.36e+00, 
3.06000e-08,1.36e+00, 
3.07000e-08,1.36e+00, 
3.08000e-08,1.44e+00, 
3.09000e-08,1.44e+00, 
3.10000e-08,1.44e+00, 
3.11000e-08,1.44e+00, 
3.12000e-08,1.44e+00, 
3.13000e-08,1.44e+00, 
3.14000e-08,1.44e+00, 
3.15000e-08,1.44e+00, 
3.16000e-08,1.44e+00, 
3.17000e-08,1.44e+00, 
3.18000e-08,1.44e+00, 
3.19000e-08,1.44e+00, 
3.20000e-08,1.44e+00, 
3.21000e-08,1.44e+00, 
3.22000e-08,1.44e+00, 
3.23000e-08,1.44e+00, 
3.24000e-08,1.44e+00, 
3.25000e-08,1.44e+00, 
3.26000e-08,1.44e+00, 
3.27000e-08,1.44e+00, 
3.28000e-08,1.44e+00, 
3.29000e-08,1.44e+00, 
3.30000e-08,1.44e+00, 
3.31000e-08,1.44e+00, 
3.32000e-08,1.44e+00, 
3.33000e-08,1.52e+00, 
3.34000e-08,1.52e+00, 
3.35000e-08,1.52e+00, 
3.36000e-08,1.52e+00, 
3.37000e-08,1.52e+00, 
3.38000e-08,1.52e+00, 
3.39000e-08,1.52e+00, 
3.40000e-08,1.52e+00, 
3.41000e-08,1.52e+00, 
3.42000e-08,1.52e+00, 
3.43000e-08,1.52e+00, 
3.44000e-08,1.52e+00, 
3.45000e-08,1.52e+00, 
3.46000e-08,1.52e+00, 
3.47000e-08,1.52e+00, 
3.48000e-08,1.52e+00, 
3.49000e-08,1.52e+00, 
3.50000e-08,1.52e+00, 
3.51000e-08,1.52e+00, 
3.52000e-08,1.52e+00, 
3.53000e-08,1.60e+00, 
3.54000e-08,1.60e+00, 
3.55000e-08,1.60e+00, 
3.56000e-08,1.60e+00, 
3.57000e-08,1.60e+00, 
3.58000e-08,1.60e+00, 
3.59000e-08,1.60e+00, 
3.60000e-08,1.60e+00, 
3.61000e-08,1.60e+00, 
3.62000e-08,1.60e+00, 
3.63000e-08,1.60e+00, 
3.64000e-08,1.60e+00, 
3.65000e-08,1.60e+00, 
3.66000e-08,1.60e+00, 
3.67000e-08,1.60e+00, 
3.68000e-08,1.60e+00, 
3.69000e-08,1.60e+00, 
3.70000e-08,1.60e+00, 
3.71000e-08,1.60e+00, 
3.72000e-08,1.60e+00, 
3.73000e-08,1.68e+00, 
3.74000e-08,1.68e+00, 
3.75000e-08,1.68e+00, 
3.76000e-08,1.68e+00, 
3.77000e-08,1.68e+00, 
3.78000e-08,1.68e+00, 
3.79000e-08,1.68e+00, 
3.80000e-08,1.68e+00, 
3.81000e-08,1.68e+00, 
3.82000e-08,1.68e+00, 
3.83000e-08,1.76e+00, 
3.84000e-08,1.76e+00, 
3.85000e-08,1.76e+00, 
3.86000e-08,1.76e+00, 
3.87000e-08,1.76e+00, 
3.88000e-08,1.76e+00, 
3.89000e-08,1.76e+00, 
3.90000e-08,1.76e+00, 
3.91000e-08,1.76e+00, 
3.92000e-08,1.76e+00, 
3.93000e-08,1.84e+00, 
3.94000e-08,1.84e+00, 
3.95000e-08,1.84e+00, 
3.96000e-08,1.84e+00, 
3.97000e-08,1.84e+00, 
3.98000e-08,1.84e+00, 
3.99000e-08,1.84e+00, 
4.00000e-08,1.84e+00, 
4.01000e-08,1.84e+00, 
4.02000e-08,1.84e+00, 
4.03000e-08,1.84e+00, 
4.04000e-08,1.84e+00, 
4.05000e-08,1.84e+00, 
4.06000e-08,1.84e+00, 
4.07000e-08,1.84e+00, 
4.08000e-08,1.84e+00, 
4.09000e-08,1.84e+00, 
4.10000e-08,1.84e+00, 
4.11000e-08,1.84e+00, 
4.12000e-08,1.84e+00, 
4.13000e-08,1.84e+00, 
4.14000e-08,1.84e+00, 
4.15000e-08,1.84e+00, 
4.16000e-08,1.84e+00, 
4.17000e-08,1.84e+00, 
4.18000e-08,1.84e+00, 
4.19000e-08,1.84e+00, 
4.20000e-08,1.84e+00, 
4.21000e-08,1.84e+00, 
4.22000e-08,1.84e+00, 
4.23000e-08,1.92e+00, 
4.24000e-08,1.92e+00, 
4.25000e-08,1.92e+00, 
4.26000e-08,1.92e+00, 
4.27000e-08,1.92e+00, 
4.28000e-08,1.92e+00, 
4.29000e-08,1.92e+00, 
4.30000e-08,1.92e+00, 
4.31000e-08,1.92e+00, 
4.32000e-08,1.84e+00, 
4.33000e-08,1.92e+00, 
4.34000e-08,1.92e+00, 
4.35000e-08,1.92e+00, 
4.36000e-08,1.92e+00, 
4.37000e-08,1.92e+00, 
4.38000e-08,1.92e+00, 
4.39000e-08,1.92e+00, 
4.40000e-08,1.92e+00, 
4.41000e-08,1.92e+00, 
4.42000e-08,1.92e+00, 
4.43000e-08,2.00e+00, 
4.44000e-08,2.00e+00, 
4.45000e-08,2.00e+00, 
4.46000e-08,2.00e+00, 
4.47000e-08,2.00e+00, 
4.48000e-08,2.00e+00, 
4.49000e-08,2.00e+00, 
4.50000e-08,2.00e+00, 
4.51000e-08,2.00e+00, 
4.52000e-08,2.00e+00, 
4.53000e-08,2.00e+00, 
4.54000e-08,2.00e+00, 
4.55000e-08,2.00e+00, 
4.56000e-08,2.00e+00, 
4.57000e-08,2.00e+00, 
4.58000e-08,2.08e+00, 
4.59000e-08,2.08e+00, 
4.60000e-08,2.08e+00, 
4.61000e-08,2.08e+00, 
4.62000e-08,2.08e+00, 
4.63000e-08,2.16e+00, 
4.64000e-08,2.16e+00, 
4.65000e-08,2.16e+00, 
4.66000e-08,2.16e+00, 
4.67000e-08,2.16e+00, 
4.68000e-08,2.16e+00, 
4.69000e-08,2.16e+00, 
4.70000e-08,2.16e+00, 
4.71000e-08,2.16e+00, 
4.72000e-08,2.08e+00, 
4.73000e-08,2.08e+00, 
4.74000e-08,2.08e+00, 
4.75000e-08,2.08e+00, 
4.76000e-08,2.08e+00, 
4.77000e-08,2.08e+00, 
4.78000e-08,2.16e+00, 
4.79000e-08,2.16e+00, 
4.80000e-08,2.16e+00, 
4.81000e-08,2.16e+00, 
4.82000e-08,2.16e+00, 
4.83000e-08,2.16e+00, 
4.84000e-08,2.16e+00, 
4.85000e-08,2.16e+00, 
4.86000e-08,2.16e+00, 
4.87000e-08,2.16e+00, 
4.88000e-08,2.16e+00, 
4.89000e-08,2.16e+00, 
4.90000e-08,2.16e+00, 
4.91000e-08,2.16e+00, 
4.92000e-08,2.16e+00, 
4.93000e-08,2.16e+00, 
4.94000e-08,2.16e+00, 
4.95000e-08,2.16e+00, 
4.96000e-08,2.16e+00, 
4.97000e-08,2.16e+00, 
4.98000e-08,2.16e+00, 
4.99000e-08,2.16e+00, 
5.00000e-08,2.16e+00, 
5.01000e-08,2.16e+00, 
5.02000e-08,2.16e+00, 
5.03000e-08,2.24e+00, 
5.04000e-08,2.24e+00, 
5.05000e-08,2.24e+00, 
5.06000e-08,2.24e+00, 
5.07000e-08,2.24e+00, 
5.08000e-08,2.24e+00, 
5.09000e-08,2.24e+00, 
5.10000e-08,2.24e+00, 
5.11000e-08,2.24e+00, 
5.12000e-08,2.24e+00, 
5.13000e-08,2.24e+00, 
5.14000e-08,2.24e+00, 
5.15000e-08,2.24e+00, 
5.16000e-08,2.24e+00, 
5.17000e-08,2.24e+00, 
5.18000e-08,2.24e+00, 
5.19000e-08,2.24e+00, 
5.20000e-08,2.24e+00, 
5.21000e-08,2.24e+00, 
5.22000e-08,2.24e+00, 
5.23000e-08,2.32e+00, 
5.24000e-08,2.32e+00, 
5.25000e-08,2.32e+00, 
5.26000e-08,2.32e+00, 
5.27000e-08,2.32e+00, 
5.28000e-08,2.32e+00, 
5.29000e-08,2.32e+00, 
5.30000e-08,2.32e+00, 
5.31000e-08,2.32e+00, 
5.32000e-08,2.32e+00, 
5.33000e-08,2.32e+00, 
5.34000e-08,2.32e+00, 
5.35000e-08,2.32e+00, 
5.36000e-08,2.32e+00, 
5.37000e-08,2.32e+00, 
5.38000e-08,2.40e+00, 
5.39000e-08,2.40e+00, 
5.40000e-08,2.40e+00, 
5.41000e-08,2.40e+00, 
5.42000e-08,2.40e+00, 
5.43000e-08,2.40e+00, 
5.44000e-08,2.40e+00, 
5.45000e-08,2.40e+00, 
5.46000e-08,2.40e+00, 
5.47000e-08,2.40e+00, 
5.48000e-08,2.40e+00, 
5.49000e-08,2.40e+00, 
5.50000e-08,2.40e+00, 
5.51000e-08,2.40e+00, 
5.52000e-08,2.40e+00, 
5.53000e-08,2.40e+00, 
5.54000e-08,2.40e+00, 
5.55000e-08,2.40e+00, 
