,CH1
Second,Volt
-4.32000e-08,-2.40e-02, 
-4.28000e-08,-2.40e-02, 
-4.24000e-08,-2.40e-02, 
-4.20000e-08,-3.20e-02, 
-4.16000e-08,-2.40e-02, 
-4.12000e-08,-2.40e-02, 
-4.08000e-08,-2.40e-02, 
-4.04000e-08,-2.40e-02, 
-4.00000e-08,-3.20e-02, 
-3.96000e-08,-2.40e-02, 
-3.92000e-08,-2.40e-02, 
-3.88000e-08,-2.40e-02, 
-3.84000e-08,-2.40e-02, 
-3.80000e-08,-3.20e-02, 
-3.76000e-08,-2.40e-02, 
-3.72000e-08,-2.40e-02, 
-3.68000e-08,-2.40e-02, 
-3.64000e-08,-3.20e-02, 
-3.60000e-08,-3.20e-02, 
-3.56000e-08,-2.40e-02, 
-3.52000e-08,-2.40e-02, 
-3.48000e-08,-2.40e-02, 
-3.44000e-08,-2.40e-02, 
-3.40000e-08,-3.20e-02, 
-3.36000e-08,-2.40e-02, 
-3.32000e-08,-2.40e-02, 
-3.28000e-08,-2.40e-02, 
-3.24000e-08,-2.40e-02, 
-3.20000e-08,-2.40e-02, 
-3.16000e-08,-2.40e-02, 
-3.12000e-08,-2.40e-02, 
-3.08000e-08,-2.40e-02, 
-3.04000e-08,-2.40e-02, 
-3.00000e-08,-3.20e-02, 
-2.96000e-08,-2.40e-02, 
-2.92000e-08,-2.40e-02, 
-2.88000e-08,-2.40e-02, 
-2.84000e-08,-2.40e-02, 
-2.80000e-08,-3.20e-02, 
-2.76000e-08,-2.40e-02, 
-2.72000e-08,-1.60e-02, 
-2.68000e-08,-1.60e-02, 
-2.64000e-08,-2.40e-02, 
-2.60000e-08,-3.20e-02, 
-2.56000e-08,-2.40e-02, 
-2.52000e-08,-2.40e-02, 
-2.48000e-08,-2.40e-02, 
-2.44000e-08,-2.40e-02, 
-2.40000e-08,-3.20e-02, 
-2.36000e-08,-2.40e-02, 
-2.32000e-08,-2.40e-02, 
-2.28000e-08,-2.40e-02, 
-2.24000e-08,-2.40e-02, 
-2.20000e-08,-3.20e-02, 
-2.16000e-08,-2.40e-02, 
-2.12000e-08,-2.40e-02, 
-2.08000e-08,-2.40e-02, 
-2.04000e-08,-2.40e-02, 
-2.00000e-08,-3.20e-02, 
-1.96000e-08,-2.40e-02, 
-1.92000e-08,-1.60e-02, 
-1.88000e-08,-1.60e-02, 
-1.84000e-08,-2.40e-02, 
-1.80000e-08,-3.20e-02, 
-1.76000e-08,-2.40e-02, 
-1.72000e-08,-2.40e-02, 
-1.68000e-08,-2.40e-02, 
-1.64000e-08,-2.40e-02, 
-1.60000e-08,-2.40e-02, 
-1.56000e-08,-2.40e-02, 
-1.52000e-08,-2.40e-02, 
-1.48000e-08,-2.40e-02, 
-1.44000e-08,-2.40e-02, 
-1.40000e-08,-3.20e-02, 
-1.36000e-08,-2.40e-02, 
-1.32000e-08,-2.40e-02, 
-1.28000e-08,-2.40e-02, 
-1.24000e-08,-2.40e-02, 
-1.20000e-08,-3.20e-02, 
-1.16000e-08,-2.40e-02, 
-1.12000e-08,-2.40e-02, 
-1.08000e-08,-2.40e-02, 
-1.04000e-08,-2.40e-02, 
-1.00000e-08,-3.20e-02, 
-9.60000e-09,-3.20e-02, 
-9.20000e-09,-2.40e-02, 
-8.80000e-09,-2.40e-02, 
-8.40000e-09,-2.40e-02, 
-8.00000e-09,-2.40e-02, 
-7.60000e-09,-2.40e-02, 
-7.20000e-09,-2.40e-02, 
-6.80000e-09,-2.40e-02, 
-6.40000e-09,-1.60e-02, 
-6.00000e-09,-2.40e-02, 
-5.60000e-09,-1.60e-02, 
-5.20000e-09,-8.00e-03, 
-4.80000e-09,0.00e+00, 
-4.40000e-09,5.60e-02, 
-4.00000e-09,1.36e-01, 
-3.60000e-09,2.80e-01, 
-3.20000e-09,3.52e-01, 
-2.80000e-09,4.16e-01, 
-2.40000e-09,5.28e-01, 
-2.00000e-09,5.68e-01, 
-1.60000e-09,5.84e-01, 
-1.20000e-09,5.84e-01, 
-8.00000e-10,5.76e-01, 
-4.00000e-10,5.68e-01, 
-0.00000e+00,5.68e-01, 
4.00000e-10,5.76e-01, 
8.00000e-10,5.84e-01, 
1.20000e-09,5.92e-01, 
1.60000e-09,5.92e-01, 
2.00000e-09,5.92e-01, 
2.40000e-09,5.92e-01, 
2.80000e-09,5.92e-01, 
3.20000e-09,5.92e-01, 
3.60000e-09,6.00e-01, 
4.00000e-09,5.92e-01, 
4.40000e-09,6.00e-01, 
4.80000e-09,6.00e-01, 
5.20000e-09,6.00e-01, 
5.60000e-09,6.08e-01, 
6.00000e-09,6.00e-01, 
6.40000e-09,6.00e-01, 
6.80000e-09,6.00e-01, 
7.20000e-09,6.00e-01, 
7.60000e-09,6.08e-01, 
8.00000e-09,6.00e-01, 
8.40000e-09,6.00e-01, 
8.80000e-09,6.08e-01, 
9.20000e-09,6.08e-01, 
9.60000e-09,6.16e-01, 
1.00000e-08,6.00e-01, 
1.04000e-08,6.00e-01, 
1.08000e-08,6.00e-01, 
1.12000e-08,5.92e-01, 
1.16000e-08,5.68e-01, 
1.20000e-08,5.12e-01, 
1.24000e-08,4.08e-01, 
1.28000e-08,3.44e-01, 
1.32000e-08,2.80e-01, 
1.36000e-08,1.44e-01, 
1.40000e-08,5.60e-02, 
1.44000e-08,1.60e-02, 
1.48000e-08,1.60e-02, 
1.52000e-08,1.60e-02, 
1.56000e-08,2.40e-02, 
1.60000e-08,3.20e-02, 
1.64000e-08,2.40e-02, 
1.68000e-08,2.40e-02, 
1.72000e-08,1.60e-02, 
1.76000e-08,8.00e-03, 
1.80000e-08,0.00e+00, 
1.84000e-08,0.00e+00, 
1.88000e-08,0.00e+00, 
1.92000e-08,0.00e+00, 
1.96000e-08,0.00e+00, 
2.00000e-08,-8.00e-03, 
2.04000e-08,-8.00e-03, 
2.08000e-08,-8.00e-03, 
2.12000e-08,-8.00e-03, 
2.16000e-08,-8.00e-03, 
2.20000e-08,-8.00e-03, 
2.24000e-08,-8.00e-03, 
2.28000e-08,-8.00e-03, 
2.32000e-08,-8.00e-03, 
2.36000e-08,-8.00e-03, 
2.40000e-08,0.00e+00, 
2.44000e-08,2.40e-02, 
2.48000e-08,4.00e-02, 
2.52000e-08,5.60e-02, 
2.56000e-08,1.20e-01, 
2.60000e-08,1.92e-01, 
2.64000e-08,2.80e-01, 
2.68000e-08,3.12e-01, 
2.72000e-08,3.44e-01, 
2.76000e-08,3.92e-01, 
2.80000e-08,4.32e-01, 
2.84000e-08,4.56e-01, 
2.88000e-08,4.56e-01, 
2.92000e-08,4.56e-01, 
2.96000e-08,4.64e-01, 
3.00000e-08,4.56e-01, 
3.04000e-08,4.64e-01, 
3.08000e-08,4.72e-01, 
3.12000e-08,4.80e-01, 
3.16000e-08,4.88e-01, 
3.20000e-08,4.80e-01, 
3.24000e-08,4.88e-01, 
3.28000e-08,4.88e-01, 
3.32000e-08,4.80e-01, 
3.36000e-08,4.88e-01, 
3.40000e-08,4.80e-01, 
3.44000e-08,4.88e-01, 
3.48000e-08,4.88e-01, 
3.52000e-08,4.88e-01, 
3.56000e-08,5.04e-01, 
3.60000e-08,4.96e-01, 
3.64000e-08,4.96e-01, 
3.68000e-08,4.96e-01, 
3.72000e-08,4.96e-01, 
3.76000e-08,5.04e-01, 
3.80000e-08,4.96e-01, 
3.84000e-08,4.96e-01, 
3.88000e-08,4.96e-01, 
3.92000e-08,4.96e-01, 
3.96000e-08,5.04e-01, 
4.00000e-08,4.96e-01, 
4.04000e-08,4.88e-01, 
4.08000e-08,4.80e-01, 
4.12000e-08,4.64e-01, 
4.16000e-08,4.24e-01, 
4.20000e-08,3.52e-01, 
4.24000e-08,2.72e-01, 
4.28000e-08,2.32e-01, 
4.32000e-08,1.92e-01, 
4.36000e-08,1.36e-01, 
4.40000e-08,8.00e-02, 
4.44000e-08,4.80e-02, 
4.48000e-08,4.00e-02, 
4.52000e-08,2.40e-02, 
4.56000e-08,2.40e-02, 
4.60000e-08,2.40e-02, 
4.64000e-08,2.40e-02, 
4.68000e-08,2.40e-02, 
4.72000e-08,2.40e-02, 
4.76000e-08,2.40e-02, 
4.80000e-08,8.00e-03, 
4.84000e-08,0.00e+00, 
4.88000e-08,8.00e-03, 
4.92000e-08,8.00e-03, 
4.96000e-08,0.00e+00, 
5.00000e-08,0.00e+00, 
5.04000e-08,0.00e+00, 
5.08000e-08,0.00e+00, 
5.12000e-08,0.00e+00, 
5.16000e-08,-8.00e-03, 
5.20000e-08,-8.00e-03, 
5.24000e-08,-8.00e-03, 
5.28000e-08,-8.00e-03, 
5.32000e-08,-8.00e-03, 
5.36000e-08,-8.00e-03, 
5.40000e-08,-2.40e-02, 
5.44000e-08,-3.20e-02, 
5.48000e-08,-3.20e-02, 
5.52000e-08,-4.00e-02, 
5.56000e-08,-5.60e-02, 
5.60000e-08,-6.40e-02, 
5.64000e-08,-6.40e-02, 
5.68000e-08,-5.60e-02, 
5.72000e-08,-5.60e-02, 
5.76000e-08,-4.80e-02, 
5.80000e-08,-4.00e-02, 
5.84000e-08,-2.40e-02, 
5.88000e-08,-1.60e-02, 
5.92000e-08,-8.00e-03, 
5.96000e-08,-8.00e-03, 
6.00000e-08,-8.00e-03, 
6.04000e-08,-8.00e-03, 
6.08000e-08,-8.00e-03, 
6.12000e-08,-8.00e-03, 
6.16000e-08,-8.00e-03, 
6.20000e-08,-8.00e-03, 
6.24000e-08,-8.00e-03, 
6.28000e-08,-8.00e-03, 
6.32000e-08,-8.00e-03, 
6.36000e-08,-8.00e-03, 
6.40000e-08,-1.60e-02, 
6.44000e-08,-1.60e-02, 
6.48000e-08,-1.60e-02, 
6.52000e-08,-1.60e-02, 
6.56000e-08,-8.00e-03, 
6.60000e-08,-1.60e-02, 
6.64000e-08,-1.60e-02, 
6.68000e-08,-8.00e-03, 
6.72000e-08,-8.00e-03, 
6.76000e-08,-8.00e-03, 
6.80000e-08,-1.60e-02, 
6.84000e-08,-8.00e-03, 
6.88000e-08,-8.00e-03, 
6.92000e-08,-8.00e-03, 
6.96000e-08,-8.00e-03, 
7.00000e-08,-8.00e-03, 
7.04000e-08,0.00e+00, 
7.08000e-08,1.60e-02, 
7.12000e-08,2.40e-02, 
7.16000e-08,2.40e-02, 
7.20000e-08,4.00e-02, 
7.24000e-08,4.80e-02, 
7.28000e-08,4.80e-02, 
7.32000e-08,4.00e-02, 
7.36000e-08,2.40e-02, 
7.40000e-08,8.00e-03, 
7.44000e-08,-8.00e-03, 
7.48000e-08,-8.00e-03, 
7.52000e-08,-8.00e-03, 
7.56000e-08,-8.00e-03, 
7.60000e-08,-2.40e-02, 
7.64000e-08,-2.40e-02, 
7.68000e-08,-1.60e-02, 
7.72000e-08,-8.00e-03, 
7.76000e-08,-8.00e-03, 
7.80000e-08,-1.60e-02, 
7.84000e-08,-8.00e-03, 
7.88000e-08,-8.00e-03, 
7.92000e-08,-8.00e-03, 
7.96000e-08,-1.60e-02, 
8.00000e-08,-1.60e-02, 
8.04000e-08,-1.60e-02, 
8.08000e-08,-8.00e-03, 
8.12000e-08,-8.00e-03, 
8.16000e-08,-1.60e-02, 
8.20000e-08,-1.60e-02, 
8.24000e-08,-1.60e-02, 
8.28000e-08,-8.00e-03, 
8.32000e-08,-8.00e-03, 
8.36000e-08,-8.00e-03, 
8.40000e-08,-1.60e-02, 
8.44000e-08,-8.00e-03, 
8.48000e-08,-8.00e-03, 
8.52000e-08,-8.00e-03, 
8.56000e-08,-8.00e-03, 
8.60000e-08,-1.60e-02, 
8.64000e-08,-2.40e-02, 
8.68000e-08,-2.40e-02, 
8.72000e-08,-2.40e-02, 
8.76000e-08,-3.20e-02, 
8.80000e-08,-3.20e-02, 
8.84000e-08,-3.20e-02, 
8.88000e-08,-2.40e-02, 
8.92000e-08,-2.40e-02, 
8.96000e-08,-2.40e-02, 
9.00000e-08,-1.60e-02, 
9.04000e-08,-1.60e-02, 
9.08000e-08,-8.00e-03, 
9.12000e-08,-8.00e-03, 
9.16000e-08,-1.60e-02, 
9.20000e-08,-1.60e-02, 
9.24000e-08,-1.60e-02, 
9.28000e-08,-1.60e-02, 
9.32000e-08,-1.60e-02, 
9.36000e-08,-1.60e-02, 
9.40000e-08,-2.40e-02, 
9.44000e-08,-2.40e-02, 
9.48000e-08,-1.60e-02, 
9.52000e-08,-1.60e-02, 
9.56000e-08,-1.60e-02, 
9.60000e-08,-2.40e-02, 
9.64000e-08,-2.40e-02, 
9.68000e-08,-1.60e-02, 
9.72000e-08,-1.60e-02, 
9.76000e-08,-1.60e-02, 
9.80000e-08,-3.20e-02, 
9.84000e-08,-2.40e-02, 
9.88000e-08,-1.60e-02, 
9.92000e-08,-1.60e-02, 
9.96000e-08,-2.40e-02, 
1.00000e-07,-3.20e-02, 
1.00400e-07,-3.20e-02, 
1.00800e-07,-2.40e-02, 
1.01200e-07,-2.40e-02, 
1.01600e-07,-3.20e-02, 
1.02000e-07,-3.20e-02, 
1.02400e-07,-2.40e-02, 
1.02800e-07,-1.60e-02, 
1.03200e-07,-8.00e-03, 
1.03600e-07,-8.00e-03, 
1.04000e-07,-1.60e-02, 
1.04400e-07,-8.00e-03, 
1.04800e-07,-8.00e-03, 
1.05200e-07,-1.60e-02, 
1.05600e-07,-1.60e-02, 
1.06000e-07,-2.40e-02, 
1.06400e-07,-2.40e-02, 
1.06800e-07,-2.40e-02, 
1.07200e-07,-2.40e-02, 
1.07600e-07,-2.40e-02, 
1.08000e-07,-2.40e-02, 
1.08400e-07,-2.40e-02, 
1.08800e-07,-1.60e-02, 
1.09200e-07,-1.60e-02, 
1.09600e-07,-2.40e-02, 
1.10000e-07,-2.40e-02, 
1.10400e-07,-2.40e-02, 
1.10800e-07,-1.60e-02, 
1.11200e-07,-1.60e-02, 
1.11600e-07,-2.40e-02, 
1.12000e-07,-2.40e-02, 
1.12400e-07,-2.40e-02, 
1.12800e-07,-1.60e-02, 
1.13200e-07,-1.60e-02, 
1.13600e-07,-2.40e-02, 
1.14000e-07,-3.20e-02, 
1.14400e-07,-2.40e-02, 
1.14800e-07,-1.60e-02, 
1.15200e-07,-1.60e-02, 
1.15600e-07,-1.60e-02, 
1.16000e-07,-2.40e-02, 
1.16400e-07,-2.40e-02, 
1.16800e-07,-1.60e-02, 
1.17200e-07,-1.60e-02, 
1.17600e-07,-2.40e-02, 
1.18000e-07,-3.20e-02, 
1.18400e-07,-3.20e-02, 
1.18800e-07,-2.40e-02, 
1.19200e-07,-2.40e-02, 
1.19600e-07,-2.40e-02, 
1.20000e-07,-3.20e-02, 
1.20400e-07,-2.40e-02, 
1.20800e-07,-1.60e-02, 
1.21200e-07,-1.60e-02, 
1.21600e-07,-1.60e-02, 
1.22000e-07,-2.40e-02, 
1.22400e-07,-2.40e-02, 
1.22800e-07,-1.60e-02, 
1.23200e-07,-1.60e-02, 
1.23600e-07,-2.40e-02, 
1.24000e-07,-2.40e-02, 
1.24400e-07,-2.40e-02, 
1.24800e-07,-1.60e-02, 
1.25200e-07,-1.60e-02, 
1.25600e-07,-2.40e-02, 
1.26000e-07,-2.40e-02, 
1.26400e-07,-1.60e-02, 
1.26800e-07,-1.60e-02, 
1.27200e-07,-1.60e-02, 
1.27600e-07,-2.40e-02, 
1.28000e-07,-2.40e-02, 
1.28400e-07,-2.40e-02, 
1.28800e-07,-1.60e-02, 
1.29200e-07,-1.60e-02, 
1.29600e-07,-2.40e-02, 
1.30000e-07,-2.40e-02, 
1.30400e-07,-2.40e-02, 
1.30800e-07,-1.60e-02, 
1.31200e-07,-1.60e-02, 
1.31600e-07,-2.40e-02, 
1.32000e-07,-3.20e-02, 
1.32400e-07,-2.40e-02, 
1.32800e-07,-2.40e-02, 
1.33200e-07,-2.40e-02, 
1.33600e-07,-2.40e-02, 
1.34000e-07,-2.40e-02, 
1.34400e-07,-2.40e-02, 
1.34800e-07,-1.60e-02, 
1.35200e-07,-1.60e-02, 
1.35600e-07,-1.60e-02, 
1.36000e-07,-2.40e-02, 
1.36400e-07,-2.40e-02, 
1.36800e-07,-2.40e-02, 
1.37200e-07,-2.40e-02, 
1.37600e-07,-2.40e-02, 
1.38000e-07,-2.40e-02, 
1.38400e-07,-2.40e-02, 
1.38800e-07,-1.60e-02, 
1.39200e-07,-1.60e-02, 
1.39600e-07,-2.40e-02, 
1.40000e-07,-2.40e-02, 
1.40400e-07,-2.40e-02, 
1.40800e-07,-1.60e-02, 
1.41200e-07,-1.60e-02, 
1.41600e-07,-2.40e-02, 
1.42000e-07,-2.40e-02, 
1.42400e-07,-2.40e-02, 
1.42800e-07,-1.60e-02, 
1.43200e-07,-1.60e-02, 
1.43600e-07,-2.40e-02, 
1.44000e-07,-3.20e-02, 
1.44400e-07,-2.40e-02, 
1.44800e-07,-2.40e-02, 
1.45200e-07,-2.40e-02, 
1.45600e-07,-2.40e-02, 
1.46000e-07,-3.20e-02, 
1.46400e-07,-2.40e-02, 
1.46800e-07,-1.60e-02, 
1.47200e-07,-1.60e-02, 
1.47600e-07,-1.60e-02, 
1.48000e-07,-2.40e-02, 
1.48400e-07,-2.40e-02, 
1.48800e-07,-1.60e-02, 
1.49200e-07,-1.60e-02, 
1.49600e-07,-2.40e-02, 
1.50000e-07,-3.20e-02, 
1.50400e-07,-2.40e-02, 
1.50800e-07,-1.60e-02, 
1.51200e-07,-1.60e-02, 
1.51600e-07,-2.40e-02, 
1.52000e-07,-3.20e-02, 
1.52400e-07,-2.40e-02, 
1.52800e-07,-2.40e-02, 
1.53200e-07,-2.40e-02, 
1.53600e-07,-2.40e-02, 
1.54000e-07,-2.40e-02, 
1.54400e-07,-2.40e-02, 
1.54800e-07,-2.40e-02, 
1.55200e-07,-2.40e-02, 
1.55600e-07,-2.40e-02, 
1.56000e-07,-2.40e-02, 
1.56400e-07,-2.40e-02, 
1.56800e-07,-1.60e-02, 
1.57200e-07,-1.60e-02, 
1.57600e-07,-2.40e-02, 
1.58000e-07,-2.40e-02, 
1.58400e-07,-2.40e-02, 
1.58800e-07,-1.60e-02, 
1.59200e-07,-1.60e-02, 
1.59600e-07,-2.40e-02, 
1.60000e-07,-2.40e-02, 
1.60400e-07,-2.40e-02, 
1.60800e-07,-1.60e-02, 
1.61200e-07,-1.60e-02, 
1.61600e-07,-2.40e-02, 
1.62000e-07,-2.40e-02, 
1.62400e-07,-2.40e-02, 
1.62800e-07,-1.60e-02, 
1.63200e-07,-1.60e-02, 
1.63600e-07,-2.40e-02, 
1.64000e-07,-3.20e-02, 
1.64400e-07,-2.40e-02, 
1.64800e-07,-2.40e-02, 
1.65200e-07,-2.40e-02, 
1.65600e-07,-2.40e-02, 
1.66000e-07,-2.40e-02, 
1.66400e-07,-2.40e-02, 
1.66800e-07,-2.40e-02, 
1.67200e-07,-2.40e-02, 
1.67600e-07,-2.40e-02, 
1.68000e-07,-3.20e-02, 
1.68400e-07,-2.40e-02, 
1.68800e-07,-2.40e-02, 
1.69200e-07,-2.40e-02, 
1.69600e-07,-2.40e-02, 
1.70000e-07,-2.40e-02, 
1.70400e-07,-2.40e-02, 
1.70800e-07,-2.40e-02, 
