,CH2
Second,Volt
-4.19440e-06,-1.60e-01, 
-4.17440e-06,-8.00e-02, 
-4.15440e-06,-1.60e-01, 
-4.13440e-06,-1.60e-01, 
-4.11440e-06,-8.00e-02, 
-4.09440e-06,-1.60e-01, 
-4.07440e-06,-8.00e-02, 
-4.05440e-06,-8.00e-02, 
-4.03440e-06,-1.60e-01, 
-4.01440e-06,-1.60e-01, 
-3.99440e-06,-8.00e-02, 
-3.97440e-06,-1.60e-01, 
-3.95440e-06,-1.60e-01, 
-3.93440e-06,-8.00e-02, 
-3.91440e-06,-1.60e-01, 
-3.89440e-06,-8.00e-02, 
-3.87440e-06,-1.60e-01, 
-3.85440e-06,-1.60e-01, 
-3.83440e-06,-8.00e-02, 
-3.81440e-06,-8.00e-02, 
-3.79440e-06,-1.60e-01, 
-3.77440e-06,-1.60e-01, 
-3.75440e-06,-8.00e-02, 
-3.73440e-06,-8.00e-02, 
-3.71440e-06,-1.60e-01, 
-3.69440e-06,-1.60e-01, 
-3.67440e-06,-8.00e-02, 
-3.65440e-06,-8.00e-02, 
-3.63440e-06,-1.60e-01, 
-3.61440e-06,-1.60e-01, 
-3.59440e-06,-8.00e-02, 
-3.57440e-06,-1.60e-01, 
-3.55440e-06,-8.00e-02, 
-3.53440e-06,-8.00e-02, 
-3.51440e-06,-1.60e-01, 
-3.49440e-06,-1.60e-01, 
-3.47440e-06,-8.00e-02, 
-3.45440e-06,-8.00e-02, 
-3.43440e-06,-1.60e-01, 
-3.41440e-06,-1.60e-01, 
-3.39440e-06,-8.00e-02, 
-3.37440e-06,-8.00e-02, 
-3.35440e-06,-1.60e-01, 
-3.33440e-06,-8.00e-02, 
-3.31440e-06,-1.60e-01, 
-3.29440e-06,-1.60e-01, 
-3.27440e-06,-8.00e-02, 
-3.25440e-06,-1.60e-01, 
-3.23440e-06,-8.00e-02, 
-3.21440e-06,-8.00e-02, 
-3.19440e-06,-1.60e-01, 
-3.17440e-06,-1.60e-01, 
-3.15440e-06,-8.00e-02, 
-3.13440e-06,-8.00e-02, 
-3.11440e-06,-1.60e-01, 
-3.09440e-06,-8.00e-02, 
-3.07440e-06,-1.60e-01, 
-3.05440e-06,-1.60e-01, 
-3.03440e-06,-8.00e-02, 
-3.01440e-06,-8.00e-02, 
-2.99440e-06,-1.60e-01, 
-2.97440e-06,-8.00e-02, 
-2.95440e-06,-1.60e-01, 
-2.93440e-06,-8.00e-02, 
-2.91440e-06,-1.60e-01, 
-2.89440e-06,-8.00e-02, 
-2.87440e-06,-1.60e-01, 
-2.85440e-06,-8.00e-02, 
-2.83440e-06,-1.60e-01, 
-2.81440e-06,-8.00e-02, 
-2.79440e-06,-1.60e-01, 
-2.77440e-06,-1.60e-01, 
-2.75440e-06,-8.00e-02, 
-2.73440e-06,-1.60e-01, 
-2.71440e-06,-8.00e-02, 
-2.69440e-06,-1.60e-01, 
-2.67440e-06,-8.00e-02, 
-2.65440e-06,-8.00e-02, 
-2.63440e-06,-1.60e-01, 
-2.61440e-06,-8.00e-02, 
-2.59440e-06,-1.60e-01, 
-2.57440e-06,-1.60e-01, 
-2.55440e-06,-8.00e-02, 
-2.53440e-06,-8.00e-02, 
-2.51440e-06,-1.60e-01, 
-2.49440e-06,-8.00e-02, 
-2.47440e-06,-1.60e-01, 
-2.45440e-06,-8.00e-02, 
-2.43440e-06,-1.60e-01, 
-2.41440e-06,-8.00e-02, 
-2.39440e-06,-1.60e-01, 
-2.37440e-06,-1.60e-01, 
-2.35440e-06,-8.00e-02, 
-2.33440e-06,-1.60e-01, 
-2.31440e-06,-8.00e-02, 
-2.29440e-06,-1.60e-01, 
-2.27440e-06,-8.00e-02, 
-2.25440e-06,-8.00e-02, 
-2.23440e-06,-1.60e-01, 
-2.21440e-06,-8.00e-02, 
-2.19440e-06,-1.60e-01, 
-2.17440e-06,-1.60e-01, 
-2.15440e-06,-8.00e-02, 
-2.13440e-06,-1.60e-01, 
-2.11440e-06,-8.00e-02, 
-2.09440e-06,-8.00e-02, 
-2.07440e-06,-1.60e-01, 
-2.05440e-06,-1.60e-01, 
-2.03440e-06,-8.00e-02, 
-2.01440e-06,-8.00e-02, 
-1.99440e-06,-1.60e-01, 
-1.97440e-06,-1.60e-01, 
-1.95440e-06,-8.00e-02, 
-1.93440e-06,-1.60e-01, 
-1.91440e-06,-8.00e-02, 
-1.89440e-06,-8.00e-02, 
-1.87440e-06,-1.60e-01, 
-1.85440e-06,-1.60e-01, 
-1.83440e-06,-8.00e-02, 
-1.81440e-06,-1.60e-01, 
-1.79440e-06,-8.00e-02, 
-1.77440e-06,-8.00e-02, 
-1.75440e-06,-1.60e-01, 
-1.73440e-06,-1.60e-01, 
-1.71440e-06,-8.00e-02, 
-1.69440e-06,-1.60e-01, 
-1.67440e-06,-8.00e-02, 
-1.65440e-06,-1.60e-01, 
-1.63440e-06,-8.00e-02, 
-1.61440e-06,-8.00e-02, 
-1.59440e-06,-1.60e-01, 
-1.57440e-06,-8.00e-02, 
-1.55440e-06,-1.60e-01, 
-1.53440e-06,-1.60e-01, 
-1.51440e-06,-8.00e-02, 
-1.49440e-06,-1.60e-01, 
-1.47440e-06,-8.00e-02, 
-1.45440e-06,-1.60e-01, 
-1.43440e-06,-8.00e-02, 
-1.41440e-06,-1.60e-01, 
-1.39440e-06,-8.00e-02, 
-1.37440e-06,-8.00e-02, 
-1.35440e-06,-1.60e-01, 
-1.33440e-06,-1.60e-01, 
-1.31440e-06,-8.00e-02, 
-1.29440e-06,-1.60e-01, 
-1.27440e-06,-8.00e-02, 
-1.25440e-06,-1.60e-01, 
-1.23440e-06,-8.00e-02, 
-1.21440e-06,-1.60e-01, 
-1.19440e-06,-8.00e-02, 
-1.17440e-06,-1.60e-01, 
-1.15440e-06,-8.00e-02, 
-1.13440e-06,-8.00e-02, 
-1.11440e-06,-1.60e-01, 
-1.09440e-06,-8.00e-02, 
-1.07440e-06,-1.60e-01, 
-1.05440e-06,-8.00e-02, 
-1.03440e-06,-1.60e-01, 
-1.01440e-06,-8.00e-02, 
-9.94400e-07,-1.60e-01, 
-9.74400e-07,-8.00e-02, 
-9.54400e-07,-1.60e-01, 
-9.34400e-07,-1.60e-01, 
-9.14400e-07,-8.00e-02, 
-8.94400e-07,-1.60e-01, 
-8.74400e-07,-8.00e-02, 
-8.54400e-07,-1.60e-01, 
-8.34400e-07,-8.00e-02, 
-8.14400e-07,-1.60e-01, 
-7.94400e-07,-8.00e-02, 
-7.74400e-07,-1.60e-01, 
-7.54400e-07,-8.00e-02, 
-7.34400e-07,-1.60e-01, 
-7.14400e-07,-8.00e-02, 
-6.94400e-07,-1.60e-01, 
-6.74400e-07,-8.00e-02, 
-6.54400e-07,-8.00e-02, 
-6.34400e-07,-1.60e-01, 
-6.14400e-07,-8.00e-02, 
-5.94400e-07,-1.60e-01, 
-5.74400e-07,-8.00e-02, 
-5.54400e-07,-1.60e-01, 
-5.34400e-07,-8.00e-02, 
-5.14400e-07,-1.60e-01, 
-4.94400e-07,-1.60e-01, 
-4.74400e-07,-8.00e-02, 
-4.54400e-07,-8.00e-02, 
-4.34400e-07,-1.60e-01, 
-4.14400e-07,-1.60e-01, 
-3.94400e-07,-8.00e-02, 
-3.74400e-07,-8.00e-02, 
-3.54400e-07,-1.60e-01, 
-3.34400e-07,-8.00e-02, 
-3.14400e-07,-1.60e-01, 
-2.94400e-07,-8.00e-02, 
-2.74400e-07,-1.60e-01, 
-2.54400e-07,-1.60e-01, 
-2.34400e-07,-8.00e-02, 
-2.14400e-07,-1.60e-01, 
-1.94400e-07,-8.00e-02, 
-1.74400e-07,-8.00e-02, 
-1.54400e-07,-1.60e-01, 
-1.34400e-07,-8.00e-02, 
-1.14400e-07,-1.60e-01, 
-9.44000e-08,-1.60e-01, 
-7.44000e-08,-8.00e-02, 
-5.44000e-08,-1.60e-01, 
-3.44000e-08,-8.00e-02, 
-1.44000e-08,2.08e+00, 
5.60000e-09,-2.40e-01, 
2.56000e-08,1.60e-01, 
4.56000e-08,2.08e+00, 
6.56000e-08,2.24e+00, 
8.56000e-08,3.52e+00, 
1.05600e-07,3.52e+00, 
1.25600e-07,4.48e+00, 
1.45600e-07,4.64e+00, 
1.65600e-07,5.28e+00, 
1.85600e-07,5.28e+00, 
2.05600e-07,5.84e+00, 
2.25600e-07,5.92e+00, 
2.45600e-07,6.32e+00, 
2.65600e-07,6.32e+00, 
2.85600e-07,6.56e+00, 
3.05600e-07,6.64e+00, 
3.25600e-07,6.80e+00, 
3.45600e-07,6.80e+00, 
3.65600e-07,6.96e+00, 
3.85600e-07,6.96e+00, 
4.05600e-07,7.12e+00, 
4.25600e-07,7.12e+00, 
4.45600e-07,7.28e+00, 
4.65600e-07,7.28e+00, 
4.85600e-07,7.28e+00, 
5.05600e-07,7.28e+00, 
5.25600e-07,7.36e+00, 
5.45600e-07,7.36e+00, 
5.65600e-07,7.36e+00, 
5.85600e-07,7.36e+00, 
6.05600e-07,7.44e+00, 
6.25600e-07,7.44e+00, 
6.45600e-07,7.44e+00, 
6.65600e-07,7.44e+00, 
6.85600e-07,7.52e+00, 
7.05600e-07,7.52e+00, 
7.25600e-07,7.52e+00, 
7.45600e-07,7.52e+00, 
7.65600e-07,7.52e+00, 
7.85600e-07,7.52e+00, 
8.05600e-07,7.52e+00, 
8.25600e-07,7.52e+00, 
8.45600e-07,7.52e+00, 
8.65600e-07,7.52e+00, 
8.85600e-07,7.52e+00, 
9.05600e-07,7.52e+00, 
9.25600e-07,7.52e+00, 
9.45600e-07,7.52e+00, 
9.65600e-07,7.52e+00, 
9.85600e-07,7.52e+00, 
1.00560e-06,7.52e+00, 
1.02560e-06,7.52e+00, 
1.04560e-06,7.52e+00, 
1.06560e-06,7.52e+00, 
1.08560e-06,7.52e+00, 
1.10560e-06,7.52e+00, 
1.12560e-06,7.52e+00, 
1.14560e-06,7.52e+00, 
1.16560e-06,7.52e+00, 
1.18560e-06,7.52e+00, 
1.20560e-06,7.52e+00, 
1.22560e-06,7.52e+00, 
1.24560e-06,7.52e+00, 
1.26560e-06,7.52e+00, 
1.28560e-06,7.52e+00, 
1.30560e-06,7.52e+00, 
1.32560e-06,7.52e+00, 
1.34560e-06,7.52e+00, 
1.36560e-06,7.52e+00, 
1.38560e-06,7.52e+00, 
1.40560e-06,7.52e+00, 
1.42560e-06,7.52e+00, 
1.44560e-06,7.52e+00, 
1.46560e-06,7.52e+00, 
1.48560e-06,7.52e+00, 
1.50560e-06,7.52e+00, 
1.52560e-06,7.52e+00, 
1.54560e-06,7.52e+00, 
1.56560e-06,7.52e+00, 
1.58560e-06,7.52e+00, 
1.60560e-06,7.52e+00, 
1.62560e-06,7.52e+00, 
1.64560e-06,7.52e+00, 
1.66560e-06,7.52e+00, 
1.68560e-06,7.52e+00, 
1.70560e-06,7.52e+00, 
1.72560e-06,7.52e+00, 
1.74560e-06,7.52e+00, 
1.76560e-06,7.52e+00, 
1.78560e-06,7.52e+00, 
1.80560e-06,7.52e+00, 
1.82560e-06,7.52e+00, 
1.84560e-06,7.52e+00, 
1.86560e-06,7.52e+00, 
1.88560e-06,7.52e+00, 
1.90560e-06,7.52e+00, 
1.92560e-06,7.52e+00, 
1.94560e-06,7.52e+00, 
1.96560e-06,7.52e+00, 
1.98560e-06,7.52e+00, 
2.00560e-06,7.52e+00, 
2.02560e-06,7.52e+00, 
2.04560e-06,7.52e+00, 
2.06560e-06,7.52e+00, 
2.08560e-06,7.52e+00, 
2.10560e-06,7.52e+00, 
2.12560e-06,7.52e+00, 
2.14560e-06,7.52e+00, 
2.16560e-06,7.52e+00, 
2.18560e-06,7.76e+00, 
2.20560e-06,6.16e+00, 
2.22560e-06,5.92e+00, 
2.24560e-06,4.48e+00, 
2.26560e-06,4.40e+00, 
2.28560e-06,3.28e+00, 
2.30560e-06,3.28e+00, 
2.32560e-06,2.40e+00, 
2.34560e-06,2.40e+00, 
2.36560e-06,1.84e+00, 
2.38560e-06,1.76e+00, 
2.40560e-06,1.28e+00, 
2.42560e-06,1.28e+00, 
2.44560e-06,9.60e-01, 
2.46560e-06,9.60e-01, 
2.48560e-06,7.20e-01, 
2.50560e-06,7.20e-01, 
2.52560e-06,4.80e-01, 
2.54560e-06,4.80e-01, 
2.56560e-06,4.00e-01, 
2.58560e-06,4.00e-01, 
2.60560e-06,2.40e-01, 
2.62560e-06,2.40e-01, 
2.64560e-06,1.60e-01, 
2.66560e-06,1.60e-01, 
2.68560e-06,1.60e-01, 
2.70560e-06,1.60e-01, 
2.72560e-06,0.00e+00, 
2.74560e-06,8.00e-02, 
2.76560e-06,0.00e+00, 
2.78560e-06,0.00e+00, 
2.80560e-06,0.00e+00, 
2.82560e-06,0.00e+00, 
2.84560e-06,-8.00e-02, 
2.86560e-06,-8.00e-02, 
2.88560e-06,-8.00e-02, 
2.90560e-06,-8.00e-02, 
2.92560e-06,-8.00e-02, 
2.94560e-06,-8.00e-02, 
2.96560e-06,-8.00e-02, 
2.98560e-06,-8.00e-02, 
3.00560e-06,-8.00e-02, 
3.02560e-06,-8.00e-02, 
3.04560e-06,-1.60e-01, 
3.06560e-06,-8.00e-02, 
3.08560e-06,-1.60e-01, 
3.10560e-06,-8.00e-02, 
3.12560e-06,-1.60e-01, 
3.14560e-06,-1.60e-01, 
3.16560e-06,-8.00e-02, 
3.18560e-06,-1.60e-01, 
3.20560e-06,-8.00e-02, 
3.22560e-06,-1.60e-01, 
3.24560e-06,-1.60e-01, 
3.26560e-06,-1.60e-01, 
3.28560e-06,-8.00e-02, 
3.30560e-06,-1.60e-01, 
3.32560e-06,-8.00e-02, 
3.34560e-06,-1.60e-01, 
3.36560e-06,-1.60e-01, 
3.38560e-06,-1.60e-01, 
3.40560e-06,-1.60e-01, 
3.42560e-06,-1.60e-01, 
3.44560e-06,-1.60e-01, 
3.46560e-06,-1.60e-01, 
3.48560e-06,-1.60e-01, 
3.50560e-06,-1.60e-01, 
3.52560e-06,-1.60e-01, 
3.54560e-06,-1.60e-01, 
3.56560e-06,-8.00e-02, 
3.58560e-06,-1.60e-01, 
3.60560e-06,-1.60e-01, 
3.62560e-06,-1.60e-01, 
3.64560e-06,-1.60e-01, 
3.66560e-06,-1.60e-01, 
3.68560e-06,-8.00e-02, 
3.70560e-06,-1.60e-01, 
3.72560e-06,-1.60e-01, 
3.74560e-06,-1.60e-01, 
3.76560e-06,-1.60e-01, 
3.78560e-06,-1.60e-01, 
3.80560e-06,-8.00e-02, 
3.82560e-06,-1.60e-01, 
3.84560e-06,-1.60e-01, 
3.86560e-06,-1.60e-01, 
3.88560e-06,-1.60e-01, 
3.90560e-06,-1.60e-01, 
3.92560e-06,-8.00e-02, 
3.94560e-06,-1.60e-01, 
3.96560e-06,-1.60e-01, 
3.98560e-06,-1.60e-01, 
4.00560e-06,-1.60e-01, 
4.02560e-06,-1.60e-01, 
4.04560e-06,-1.60e-01, 
4.06560e-06,-1.60e-01, 
4.08560e-06,-8.00e-02, 
4.10560e-06,-1.60e-01, 
4.12560e-06,-1.60e-01, 
4.14560e-06,-1.60e-01, 
4.16560e-06,-8.00e-02, 
4.18560e-06,-1.60e-01, 
4.20560e-06,-1.60e-01, 
4.22560e-06,-1.60e-01, 
4.24560e-06,-8.00e-02, 
4.26560e-06,-8.00e-02, 
4.28560e-06,-1.60e-01, 
4.30560e-06,-1.60e-01, 
4.32560e-06,-8.00e-02, 
4.34560e-06,-1.60e-01, 
4.36560e-06,-8.00e-02, 
4.38560e-06,-1.60e-01, 
4.40560e-06,-1.60e-01, 
4.42560e-06,-1.60e-01, 
4.44560e-06,-1.60e-01, 
4.46560e-06,-1.60e-01, 
4.48560e-06,-8.00e-02, 
4.50560e-06,-1.60e-01, 
4.52560e-06,-8.00e-02, 
4.54560e-06,-1.60e-01, 
4.56560e-06,-8.00e-02, 
4.58560e-06,-1.60e-01, 
4.60560e-06,-8.00e-02, 
4.62560e-06,-8.00e-02, 
4.64560e-06,-1.60e-01, 
4.66560e-06,-1.60e-01, 
4.68560e-06,-8.00e-02, 
4.70560e-06,-1.60e-01, 
4.72560e-06,-8.00e-02, 
4.74560e-06,-1.60e-01, 
4.76560e-06,-8.00e-02, 
4.78560e-06,-8.00e-02, 
4.80560e-06,-1.60e-01, 
4.82560e-06,-8.00e-02, 
4.84560e-06,-1.60e-01, 
4.86560e-06,-1.60e-01, 
4.88560e-06,-8.00e-02, 
4.90560e-06,-1.60e-01, 
4.92560e-06,-8.00e-02, 
4.94560e-06,-8.00e-02, 
4.96560e-06,-1.60e-01, 
4.98560e-06,-1.60e-01, 
5.00560e-06,-8.00e-02, 
5.02560e-06,-8.00e-02, 
5.04560e-06,-1.60e-01, 
5.06560e-06,-8.00e-02, 
5.08560e-06,-1.60e-01, 
5.10560e-06,-8.00e-02, 
5.12560e-06,-8.00e-02, 
5.14560e-06,-8.00e-02, 
5.16560e-06,-1.60e-01, 
5.18560e-06,-8.00e-02, 
5.20560e-06,-8.00e-02, 
5.22560e-06,-1.60e-01, 
5.24560e-06,-8.00e-02, 
5.26560e-06,-8.00e-02, 
5.28560e-06,-8.00e-02, 
5.30560e-06,-8.00e-02, 
5.32560e-06,-8.00e-02, 
5.34560e-06,-8.00e-02, 
5.36560e-06,-1.60e-01, 
5.38560e-06,-8.00e-02, 
5.40560e-06,-1.60e-01, 
5.42560e-06,-8.00e-02, 
5.44560e-06,-1.60e-01, 
5.46560e-06,-8.00e-02, 
5.48560e-06,-1.60e-01, 
5.50560e-06,-8.00e-02, 
5.52560e-06,-1.60e-01, 
5.54560e-06,-8.00e-02, 
5.56560e-06,-1.60e-01, 
5.58560e-06,-8.00e-02, 
5.60560e-06,-1.60e-01, 
5.62560e-06,-8.00e-02, 
5.64560e-06,-8.00e-02, 
5.66560e-06,-8.00e-02, 
5.68560e-06,-1.60e-01, 
5.70560e-06,-1.60e-01, 
5.72560e-06,-8.00e-02, 
5.74560e-06,-1.60e-01, 
5.76560e-06,-8.00e-02, 
5.78560e-06,-8.00e-02, 
5.80560e-06,-1.60e-01, 
5.82560e-06,-8.00e-02, 
5.84560e-06,-1.60e-01, 
5.86560e-06,-8.00e-02, 
5.88560e-06,-1.60e-01, 
5.90560e-06,-8.00e-02, 
5.92560e-06,-1.60e-01, 
5.94560e-06,-8.00e-02, 
5.96560e-06,-1.60e-01, 
5.98560e-06,-8.00e-02, 
6.00560e-06,-1.60e-01, 
