,CH1
Second,Volt
2.77000e-06,-2.40e-02, 
2.77040e-06,-2.40e-02, 
2.77080e-06,-1.60e-02, 
2.77120e-06,8.00e-03, 
2.77160e-06,3.20e-02, 
2.77200e-06,4.80e-02, 
2.77240e-06,1.44e-01, 
2.77280e-06,2.72e-01, 
2.77320e-06,4.16e-01, 
2.77360e-06,4.64e-01, 
2.77400e-06,5.12e-01, 
2.77440e-06,5.60e-01, 
2.77480e-06,5.68e-01, 
2.77520e-06,5.60e-01, 
2.77560e-06,5.60e-01, 
2.77600e-06,5.60e-01, 
2.77640e-06,5.60e-01, 
2.77680e-06,5.60e-01, 
2.77720e-06,5.68e-01, 
2.77760e-06,5.68e-01, 
2.77800e-06,5.68e-01, 
2.77840e-06,5.76e-01, 
2.77880e-06,5.68e-01, 
2.77920e-06,5.76e-01, 
2.77960e-06,5.76e-01, 
2.78000e-06,5.76e-01, 
2.78040e-06,5.76e-01, 
2.78080e-06,5.76e-01, 
2.78120e-06,5.84e-01, 
2.78160e-06,5.84e-01, 
2.78200e-06,5.84e-01, 
2.78240e-06,5.84e-01, 
2.78280e-06,5.84e-01, 
2.78320e-06,5.84e-01, 
2.78360e-06,5.84e-01, 
2.78400e-06,5.84e-01, 
2.78440e-06,5.84e-01, 
2.78480e-06,5.84e-01, 
2.78520e-06,5.92e-01, 
2.78560e-06,5.92e-01, 
2.78600e-06,5.92e-01, 
2.78640e-06,5.92e-01, 
2.78680e-06,5.84e-01, 
2.78720e-06,5.84e-01, 
2.78760e-06,5.92e-01, 
2.78800e-06,5.92e-01, 
2.78840e-06,5.92e-01, 
2.78880e-06,5.92e-01, 
2.78920e-06,6.08e-01, 
2.78960e-06,6.08e-01, 
2.79000e-06,6.08e-01, 
2.79040e-06,6.08e-01, 
2.79080e-06,5.92e-01, 
2.79120e-06,5.92e-01, 
2.79160e-06,6.00e-01, 
2.79200e-06,6.00e-01, 
2.79240e-06,6.08e-01, 
2.79280e-06,6.00e-01, 
2.79320e-06,6.08e-01, 
2.79360e-06,6.08e-01, 
2.79400e-06,6.08e-01, 
2.79440e-06,6.16e-01, 
2.79480e-06,6.00e-01, 
2.79520e-06,6.00e-01, 
2.79560e-06,6.00e-01, 
2.79600e-06,6.00e-01, 
2.79640e-06,6.08e-01, 
2.79680e-06,6.00e-01, 
2.79720e-06,6.00e-01, 
2.79760e-06,6.00e-01, 
2.79800e-06,6.00e-01, 
2.79840e-06,6.00e-01, 
2.79880e-06,5.92e-01, 
2.79920e-06,6.00e-01, 
2.79960e-06,6.08e-01, 
2.80000e-06,6.08e-01, 
2.80040e-06,6.16e-01, 
2.80080e-06,6.16e-01, 
2.80120e-06,6.48e-01, 
2.80160e-06,6.64e-01, 
2.80200e-06,6.72e-01, 
2.80240e-06,7.12e-01, 
2.80280e-06,7.28e-01, 
2.80320e-06,7.60e-01, 
2.80360e-06,7.76e-01, 
2.80400e-06,7.92e-01, 
2.80440e-06,8.16e-01, 
2.80480e-06,8.32e-01, 
2.80520e-06,8.48e-01, 
2.80560e-06,8.56e-01, 
2.80600e-06,8.64e-01, 
2.80640e-06,8.80e-01, 
2.80680e-06,8.88e-01, 
2.80720e-06,9.04e-01, 
2.80760e-06,9.12e-01, 
2.80800e-06,9.20e-01, 
2.80840e-06,9.36e-01, 
2.80880e-06,9.52e-01, 
2.80920e-06,9.60e-01, 
2.80960e-06,9.68e-01, 
2.81000e-06,9.68e-01, 
2.81040e-06,9.84e-01, 
2.81080e-06,9.84e-01, 
2.81120e-06,1.00e+00, 
2.81160e-06,1.01e+00, 
2.81200e-06,1.01e+00, 
2.81240e-06,1.02e+00, 
2.81280e-06,1.02e+00, 
2.81320e-06,1.04e+00, 
2.81360e-06,1.05e+00, 
2.81400e-06,1.05e+00, 
2.81440e-06,1.06e+00, 
2.81480e-06,1.06e+00, 
2.81520e-06,1.06e+00, 
2.81560e-06,1.07e+00, 
2.81600e-06,1.07e+00, 
2.81640e-06,1.08e+00, 
2.81680e-06,1.08e+00, 
2.81720e-06,1.09e+00, 
2.81760e-06,1.10e+00, 
2.81800e-06,1.10e+00, 
2.81840e-06,1.10e+00, 
2.81880e-06,1.10e+00, 
2.81920e-06,1.10e+00, 
2.81960e-06,1.10e+00, 
2.82000e-06,1.10e+00, 
2.82040e-06,1.11e+00, 
2.82080e-06,1.11e+00, 
2.82120e-06,1.12e+00, 
2.82160e-06,1.12e+00, 
2.82200e-06,1.12e+00, 
2.82240e-06,1.13e+00, 
2.82280e-06,1.13e+00, 
2.82320e-06,1.13e+00, 
2.82360e-06,1.13e+00, 
2.82400e-06,1.13e+00, 
2.82440e-06,1.14e+00, 
2.82480e-06,1.14e+00, 
2.82520e-06,1.14e+00, 
2.82560e-06,1.14e+00, 
2.82600e-06,1.14e+00, 
2.82640e-06,1.15e+00, 
2.82680e-06,1.14e+00, 
2.82720e-06,1.15e+00, 
2.82760e-06,1.15e+00, 
2.82800e-06,1.15e+00, 
2.82840e-06,1.16e+00, 
2.82880e-06,1.15e+00, 
2.82920e-06,1.15e+00, 
2.82960e-06,1.15e+00, 
2.83000e-06,1.15e+00, 
2.83040e-06,1.16e+00, 
2.83080e-06,1.15e+00, 
2.83120e-06,1.15e+00, 
2.83160e-06,1.15e+00, 
2.83200e-06,1.15e+00, 
2.83240e-06,1.16e+00, 
2.83280e-06,1.15e+00, 
2.83320e-06,1.15e+00, 
2.83360e-06,1.15e+00, 
2.83400e-06,1.15e+00, 
2.83440e-06,1.16e+00, 
2.83480e-06,1.15e+00, 
2.83520e-06,1.15e+00, 
2.83560e-06,1.16e+00, 
2.83600e-06,1.16e+00, 
2.83640e-06,1.16e+00, 
2.83680e-06,1.15e+00, 
2.83720e-06,1.16e+00, 
2.83760e-06,1.16e+00, 
2.83800e-06,1.16e+00, 
2.83840e-06,1.16e+00, 
2.83880e-06,1.16e+00, 
2.83920e-06,1.16e+00, 
2.83960e-06,1.16e+00, 
2.84000e-06,1.16e+00, 
2.84040e-06,1.16e+00, 
2.84080e-06,1.16e+00, 
2.84120e-06,1.16e+00, 
2.84160e-06,1.16e+00, 
2.84200e-06,1.16e+00, 
2.84240e-06,1.16e+00, 
2.84280e-06,1.16e+00, 
2.84320e-06,1.16e+00, 
2.84360e-06,1.16e+00, 
2.84400e-06,1.16e+00, 
2.84440e-06,1.16e+00, 
2.84480e-06,1.16e+00, 
2.84520e-06,1.16e+00, 
2.84560e-06,1.16e+00, 
2.84600e-06,1.16e+00, 
2.84640e-06,1.16e+00, 
2.84680e-06,1.16e+00, 
2.84720e-06,1.16e+00, 
2.84760e-06,1.15e+00, 
2.84800e-06,1.14e+00, 
2.84840e-06,1.13e+00, 
2.84880e-06,1.07e+00, 
2.84920e-06,9.76e-01, 
2.84960e-06,9.12e-01, 
2.85000e-06,8.48e-01, 
2.85040e-06,7.12e-01, 
2.85080e-06,6.16e-01, 
2.85120e-06,5.84e-01, 
2.85160e-06,5.84e-01, 
2.85200e-06,5.84e-01, 
2.85240e-06,6.00e-01, 
2.85280e-06,5.92e-01, 
2.85320e-06,5.84e-01, 
2.85360e-06,5.84e-01, 
2.85400e-06,5.84e-01, 
2.85440e-06,5.68e-01, 
2.85480e-06,5.60e-01, 
2.85520e-06,5.68e-01, 
2.85560e-06,5.68e-01, 
2.85600e-06,5.68e-01, 
2.85640e-06,5.68e-01, 
2.85680e-06,5.60e-01, 
2.85720e-06,5.60e-01, 
2.85760e-06,5.60e-01, 
2.85800e-06,5.60e-01, 
2.85840e-06,5.60e-01, 
2.85880e-06,5.60e-01, 
2.85920e-06,5.60e-01, 
2.85960e-06,5.60e-01, 
2.86000e-06,5.60e-01, 
2.86040e-06,5.60e-01, 
2.86080e-06,5.60e-01, 
2.86120e-06,5.60e-01, 
2.86160e-06,5.60e-01, 
2.86200e-06,5.60e-01, 
2.86240e-06,5.60e-01, 
2.86280e-06,5.52e-01, 
2.86320e-06,5.60e-01, 
2.86360e-06,5.60e-01, 
2.86400e-06,5.60e-01, 
2.86440e-06,5.60e-01, 
2.86480e-06,5.52e-01, 
2.86520e-06,5.52e-01, 
2.86560e-06,5.52e-01, 
2.86600e-06,5.44e-01, 
2.86640e-06,5.44e-01, 
2.86680e-06,5.36e-01, 
2.86720e-06,5.52e-01, 
2.86760e-06,5.60e-01, 
2.86800e-06,5.60e-01, 
2.86840e-06,5.60e-01, 
2.86880e-06,5.52e-01, 
2.86920e-06,5.52e-01, 
2.86960e-06,5.52e-01, 
2.87000e-06,5.52e-01, 
2.87040e-06,5.52e-01, 
2.87080e-06,5.44e-01, 
2.87120e-06,5.52e-01, 
2.87160e-06,5.52e-01, 
2.87200e-06,5.52e-01, 
2.87240e-06,5.52e-01, 
2.87280e-06,5.44e-01, 
2.87320e-06,5.52e-01, 
2.87360e-06,5.52e-01, 
2.87400e-06,5.52e-01, 
2.87440e-06,5.52e-01, 
2.87480e-06,5.44e-01, 
2.87520e-06,5.44e-01, 
2.87560e-06,5.52e-01, 
2.87600e-06,5.52e-01, 
2.87640e-06,5.52e-01, 
2.87680e-06,5.44e-01, 
2.87720e-06,5.44e-01, 
2.87760e-06,5.36e-01, 
2.87800e-06,5.28e-01, 
2.87840e-06,5.04e-01, 
2.87880e-06,4.72e-01, 
2.87920e-06,4.40e-01, 
2.87960e-06,4.24e-01, 
2.88000e-06,4.08e-01, 
2.88040e-06,3.84e-01, 
2.88080e-06,3.60e-01, 
2.88120e-06,3.28e-01, 
2.88160e-06,3.20e-01, 
2.88200e-06,3.12e-01, 
2.88240e-06,3.04e-01, 
2.88280e-06,2.88e-01, 
2.88320e-06,2.72e-01, 
2.88360e-06,2.64e-01, 
2.88400e-06,2.56e-01, 
2.88440e-06,2.40e-01, 
2.88480e-06,2.24e-01, 
2.88520e-06,2.16e-01, 
2.88560e-06,2.08e-01, 
2.88600e-06,2.00e-01, 
2.88640e-06,1.84e-01, 
2.88680e-06,1.76e-01, 
2.88720e-06,1.68e-01, 
2.88760e-06,1.68e-01, 
2.88800e-06,1.60e-01, 
2.88840e-06,1.52e-01, 
2.88880e-06,1.36e-01, 
2.88920e-06,1.28e-01, 
2.88960e-06,1.28e-01, 
2.89000e-06,1.20e-01, 
2.89040e-06,1.12e-01, 
2.89080e-06,1.04e-01, 
2.89120e-06,9.60e-02, 
2.89160e-06,9.60e-02, 
2.89200e-06,8.80e-02, 
2.89240e-06,8.80e-02, 
2.89280e-06,7.20e-02, 
2.89320e-06,7.20e-02, 
2.89360e-06,7.20e-02, 
2.89400e-06,6.40e-02, 
2.89440e-06,6.40e-02, 
2.89480e-06,5.60e-02, 
2.89520e-06,4.80e-02, 
2.89560e-06,4.80e-02, 
2.89600e-06,4.80e-02, 
2.89640e-06,4.80e-02, 
2.89680e-06,4.00e-02, 
2.89720e-06,4.00e-02, 
2.89760e-06,4.00e-02, 
2.89800e-06,4.00e-02, 
2.89840e-06,3.20e-02, 
2.89880e-06,2.40e-02, 
2.89920e-06,2.40e-02, 
2.89960e-06,2.40e-02, 
2.90000e-06,2.40e-02, 
2.90040e-06,1.60e-02, 
2.90080e-06,8.00e-03, 
2.90120e-06,1.60e-02, 
2.90160e-06,1.60e-02, 
2.90200e-06,1.60e-02, 
2.90240e-06,8.00e-03, 
2.90280e-06,0.00e+00, 
2.90320e-06,0.00e+00, 
2.90360e-06,8.00e-03, 
2.90400e-06,8.00e-03, 
2.90440e-06,0.00e+00, 
2.90480e-06,0.00e+00, 
2.90520e-06,-8.00e-03, 
2.90560e-06,0.00e+00, 
2.90600e-06,0.00e+00, 
2.90640e-06,0.00e+00, 
2.90680e-06,-8.00e-03, 
2.90720e-06,-8.00e-03, 
2.90760e-06,0.00e+00, 
2.90800e-06,0.00e+00, 
2.90840e-06,0.00e+00, 
2.90880e-06,-8.00e-03, 
2.90920e-06,0.00e+00, 
2.90960e-06,0.00e+00, 
2.91000e-06,0.00e+00, 
2.91040e-06,0.00e+00, 
2.91080e-06,-8.00e-03, 
2.91120e-06,-8.00e-03, 
2.91160e-06,-8.00e-03, 
2.91200e-06,-8.00e-03, 
2.91240e-06,-8.00e-03, 
2.91280e-06,-8.00e-03, 
2.91320e-06,-8.00e-03, 
2.91360e-06,0.00e+00, 
2.91400e-06,0.00e+00, 
2.91440e-06,-8.00e-03, 
2.91480e-06,-1.60e-02, 
2.91520e-06,-1.60e-02, 
2.91560e-06,-8.00e-03, 
2.91600e-06,-8.00e-03, 
2.91640e-06,-8.00e-03, 
2.91680e-06,-1.60e-02, 
2.91720e-06,-1.60e-02, 
2.91760e-06,-8.00e-03, 
2.91800e-06,-8.00e-03, 
2.91840e-06,-8.00e-03, 
2.91880e-06,-1.60e-02, 
2.91920e-06,-1.60e-02, 
2.91960e-06,-8.00e-03, 
2.92000e-06,-8.00e-03, 
2.92040e-06,-8.00e-03, 
2.92080e-06,-1.60e-02, 
2.92120e-06,-1.60e-02, 
2.92160e-06,-8.00e-03, 
2.92200e-06,-8.00e-03, 
2.92240e-06,-1.60e-02, 
2.92280e-06,-1.60e-02, 
2.92320e-06,-1.60e-02, 
2.92360e-06,-1.60e-02, 
2.92400e-06,-1.60e-02, 
2.92440e-06,-1.60e-02, 
2.92480e-06,-1.60e-02, 
2.92520e-06,-1.60e-02, 
2.92560e-06,-1.60e-02, 
2.92600e-06,-1.60e-02, 
2.92640e-06,-1.60e-02, 
2.92680e-06,-1.60e-02, 
2.92720e-06,-1.60e-02, 
2.92760e-06,-1.60e-02, 
2.92800e-06,-1.60e-02, 
2.92840e-06,-1.60e-02, 
2.92880e-06,-1.60e-02, 
2.92920e-06,-1.60e-02, 
2.92960e-06,-1.60e-02, 
2.93000e-06,-1.60e-02, 
2.93040e-06,-1.60e-02, 
2.93080e-06,-1.60e-02, 
2.93120e-06,-1.60e-02, 
2.93160e-06,-1.60e-02, 
2.93200e-06,-1.60e-02, 
2.93240e-06,-1.60e-02, 
2.93280e-06,-2.40e-02, 
2.93320e-06,-1.60e-02, 
2.93360e-06,-1.60e-02, 
2.93400e-06,-1.60e-02, 
2.93440e-06,-1.60e-02, 
2.93480e-06,-1.60e-02, 
2.93520e-06,-1.60e-02, 
2.93560e-06,-1.60e-02, 
2.93600e-06,-1.60e-02, 
2.93640e-06,-1.60e-02, 
2.93680e-06,-1.60e-02, 
2.93720e-06,-1.60e-02, 
2.93760e-06,-1.60e-02, 
2.93800e-06,-1.60e-02, 
2.93840e-06,-1.60e-02, 
2.93880e-06,-1.60e-02, 
2.93920e-06,-1.60e-02, 
2.93960e-06,-1.60e-02, 
2.94000e-06,-1.60e-02, 
2.94040e-06,-1.60e-02, 
2.94080e-06,-1.60e-02, 
2.94120e-06,-1.60e-02, 
2.94160e-06,-1.60e-02, 
2.94200e-06,-1.60e-02, 
2.94240e-06,-1.60e-02, 
2.94280e-06,-2.40e-02, 
2.94320e-06,-1.60e-02, 
2.94360e-06,-1.60e-02, 
2.94400e-06,-1.60e-02, 
2.94440e-06,-1.60e-02, 
2.94480e-06,-2.40e-02, 
2.94520e-06,-1.60e-02, 
2.94560e-06,-1.60e-02, 
2.94600e-06,-1.60e-02, 
2.94640e-06,-1.60e-02, 
2.94680e-06,-2.40e-02, 
2.94720e-06,-1.60e-02, 
2.94760e-06,-1.60e-02, 
2.94800e-06,-1.60e-02, 
2.94840e-06,-1.60e-02, 
2.94880e-06,-2.40e-02, 
2.94920e-06,-2.40e-02, 
2.94960e-06,-1.60e-02, 
2.95000e-06,-1.60e-02, 
2.95040e-06,-1.60e-02, 
2.95080e-06,-2.40e-02, 
2.95120e-06,-2.40e-02, 
2.95160e-06,-1.60e-02, 
2.95200e-06,-1.60e-02, 
2.95240e-06,-1.60e-02, 
2.95280e-06,-2.40e-02, 
2.95320e-06,-2.40e-02, 
2.95360e-06,-1.60e-02, 
2.95400e-06,-1.60e-02, 
2.95440e-06,-2.40e-02, 
2.95480e-06,-2.40e-02, 
2.95520e-06,-2.40e-02, 
2.95560e-06,-1.60e-02, 
2.95600e-06,-1.60e-02, 
2.95640e-06,-2.40e-02, 
2.95680e-06,-2.40e-02, 
2.95720e-06,-2.40e-02, 
2.95760e-06,-1.60e-02, 
2.95800e-06,-1.60e-02, 
2.95840e-06,-2.40e-02, 
2.95880e-06,-2.40e-02, 
2.95920e-06,-2.40e-02, 
2.95960e-06,-1.60e-02, 
2.96000e-06,-1.60e-02, 
2.96040e-06,-2.40e-02, 
2.96080e-06,-2.40e-02, 
2.96120e-06,-2.40e-02, 
2.96160e-06,-1.60e-02, 
2.96200e-06,-1.60e-02, 
2.96240e-06,-2.40e-02, 
2.96280e-06,-2.40e-02, 
2.96320e-06,-2.40e-02, 
2.96360e-06,-1.60e-02, 
2.96400e-06,-1.60e-02, 
2.96440e-06,-2.40e-02, 
2.96480e-06,-3.20e-02, 
2.96520e-06,-2.40e-02, 
2.96560e-06,-2.40e-02, 
2.96600e-06,-2.40e-02, 
2.96640e-06,-2.40e-02, 
2.96680e-06,-2.40e-02, 
2.96720e-06,-2.40e-02, 
2.96760e-06,-2.40e-02, 
2.96800e-06,-2.40e-02, 
2.96840e-06,-2.40e-02, 
2.96880e-06,-2.40e-02, 
2.96920e-06,-2.40e-02, 
2.96960e-06,-1.60e-02, 
2.97000e-06,-1.60e-02, 
2.97040e-06,-1.60e-02, 
2.97080e-06,-2.40e-02, 
2.97120e-06,-2.40e-02, 
2.97160e-06,-1.60e-02, 
2.97200e-06,-1.60e-02, 
2.97240e-06,-1.60e-02, 
2.97280e-06,-2.40e-02, 
2.97320e-06,-2.40e-02, 
2.97360e-06,-2.40e-02, 
2.97400e-06,-2.40e-02, 
2.97440e-06,-1.60e-02, 
2.97480e-06,-2.40e-02, 
2.97520e-06,-2.40e-02, 
2.97560e-06,-2.40e-02, 
2.97600e-06,-2.40e-02, 
2.97640e-06,-2.40e-02, 
2.97680e-06,-2.40e-02, 
2.97720e-06,-2.40e-02, 
2.97760e-06,-1.60e-02, 
2.97800e-06,-1.60e-02, 
2.97840e-06,-1.60e-02, 
2.97880e-06,-2.40e-02, 
2.97920e-06,-2.40e-02, 
2.97960e-06,-1.60e-02, 
2.98000e-06,-1.60e-02, 
2.98040e-06,-1.60e-02, 
2.98080e-06,-2.40e-02, 
2.98120e-06,-2.40e-02, 
2.98160e-06,-1.60e-02, 
2.98200e-06,-1.60e-02, 
2.98240e-06,-2.40e-02, 
2.98280e-06,-2.40e-02, 
